state	power	likelihood
300	1	-5104.51
400	1	-5111.29
500	1	-5107.18
600	1	-5099.7
700	1	-5105.04
800	1	-5110.8
900	1	-5104.64
1000	1	-5094.64
300	0.934875	-5107.79
400	0.934875	-5105.32
500	0.934875	-5112.59
600	0.934875	-5108.23
700	0.934875	-5114.78
800	0.934875	-5108.65
900	0.934875	-5101.16
1000	0.934875	-5114.76
300	0.872779	-5102.72
400	0.872779	-5106.31
500	0.872779	-5104.57
600	0.872779	-5105.62
700	0.872779	-5105.32
800	0.872779	-5105.23
900	0.872779	-5105.47
1000	0.872779	-5104
300	0.813628	-5097.48
400	0.813628	-5103.17
500	0.813628	-5108.88
600	0.813628	-5114.78
700	0.813628	-5105.35
800	0.813628	-5122.71
900	0.813628	-5110.56
1000	0.813628	-5104.95
300	0.757343	-5111.38
400	0.757343	-5108.15
500	0.757343	-5109.51
600	0.757343	-5114.48
700	0.757343	-5112.03
800	0.757343	-5118.01
900	0.757343	-5115.05
1000	0.757343	-5105
300	0.703842	-5107.2
400	0.703842	-5107.08
500	0.703842	-5105.06
600	0.703842	-5115.66
700	0.703842	-5109.68
800	0.703842	-5121.56
900	0.703842	-5109.87
1000	0.703842	-5107.48
300	0.653044	-5114.13
400	0.653044	-5112.5
500	0.653044	-5114.53
600	0.653044	-5116.5
700	0.653044	-5117.28
800	0.653044	-5113.93
900	0.653044	-5133.29
1000	0.653044	-5131.39
300	0.604869	-5118.21
400	0.604869	-5127.05
500	0.604869	-5111.73
600	0.604869	-5135.79
700	0.604869	-5123.15
800	0.604869	-5119.57
900	0.604869	-5113.45
1000	0.604869	-5121.9
300	0.559239	-5125.35
400	0.559239	-5137.62
500	0.559239	-5122.83
600	0.559239	-5126.53
700	0.559239	-5123.86
800	0.559239	-5134.77
900	0.559239	-5125.68
1000	0.559239	-5105.92
300	0.516075	-5139.04
400	0.516075	-5125.99
500	0.516075	-5125.33
600	0.516075	-5110.38
700	0.516075	-5122.73
800	0.516075	-5131.11
900	0.516075	-5121.03
1000	0.516075	-5102.86
300	0.475299	-5117.73
400	0.475299	-5134.95
500	0.475299	-5131.87
600	0.475299	-5130.93
700	0.475299	-5110.34
800	0.475299	-5127.81
900	0.475299	-5129.77
1000	0.475299	-5116.34
300	0.436833	-5134.98
400	0.436833	-5135.1
500	0.436833	-5135.57
600	0.436833	-5121.47
700	0.436833	-5140.81
800	0.436833	-5134.17
900	0.436833	-5134.31
1000	0.436833	-5142.92
300	0.400601	-5139.01
400	0.400601	-5137.61
500	0.400601	-5142.66
600	0.400601	-5133.47
700	0.400601	-5138.31
800	0.400601	-5121.16
900	0.400601	-5134.07
1000	0.400601	-5124.76
300	0.366527	-5176.85
400	0.366527	-5151.13
500	0.366527	-5149.36
600	0.366527	-5140.61
700	0.366527	-5149.94
800	0.366527	-5138.18
900	0.366527	-5153.38
1000	0.366527	-5134.93
300	0.334535	-5136.15
400	0.334535	-5140.67
500	0.334535	-5120.58
600	0.334535	-5153.65
700	0.334535	-5144.35
800	0.334535	-5145.15
900	0.334535	-5131.5
1000	0.334535	-5160.77
300	0.304551	-5159.73
400	0.304551	-5152.98
500	0.304551	-5192.92
600	0.304551	-5153.24
700	0.304551	-5161.88
800	0.304551	-5153.55
900	0.304551	-5153.37
1000	0.304551	-5136.48
300	0.276501	-5148.76
400	0.276501	-5182.95
500	0.276501	-5161.99
600	0.276501	-5153.79
700	0.276501	-5192.94
800	0.276501	-5138.65
900	0.276501	-5182.15
1000	0.276501	-5130.53
300	0.250311	-5179.15
400	0.250311	-5168.33
500	0.250311	-5161.02
600	0.250311	-5167.47
700	0.250311	-5140.92
800	0.250311	-5181.14
900	0.250311	-5188.35
1000	0.250311	-5178.26
300	0.225909	-5176.01
400	0.225909	-5206.46
500	0.225909	-5174.1
600	0.225909	-5194.36
700	0.225909	-5185.22
800	0.225909	-5168.05
900	0.225909	-5198.68
1000	0.225909	-5186.38
300	0.203223	-5194.48
400	0.203223	-5181.79
500	0.203223	-5212.78
600	0.203223	-5184.58
700	0.203223	-5171.86
800	0.203223	-5188.57
900	0.203223	-5226.35
1000	0.203223	-5190.35
300	0.182181	-5174.92
400	0.182181	-5215.21
500	0.182181	-5191.61
600	0.182181	-5182.59
700	0.182181	-5235.04
800	0.182181	-5282.03
900	0.182181	-5267.89
1000	0.182181	-5239.75
300	0.162715	-5213.16
400	0.162715	-5226.14
500	0.162715	-5263.98
600	0.162715	-5197.97
700	0.162715	-5176.95
800	0.162715	-5186.2
900	0.162715	-5231.71
1000	0.162715	-5206.16
300	0.144753	-5250.21
400	0.144753	-5199.36
500	0.144753	-5228.03
600	0.144753	-5284.31
700	0.144753	-5229.4
800	0.144753	-5230.27
900	0.144753	-5269.16
1000	0.144753	-5300.6
300	0.128227	-5319.16
400	0.128227	-5251.22
500	0.128227	-5206.6
600	0.128227	-5274.35
700	0.128227	-5225.37
800	0.128227	-5258.19
900	0.128227	-5250.27
1000	0.128227	-5405.85
300	0.113069	-5343.05
400	0.113069	-5331.74
500	0.113069	-5307.06
600	0.113069	-5334.06
700	0.113069	-5214.51
800	0.113069	-5345.28
900	0.113069	-5352.71
1000	0.113069	-5304.87
300	0.0992126	-5240.5
400	0.0992126	-5369.46
500	0.0992126	-5383.34
600	0.0992126	-5364.82
700	0.0992126	-5410.21
800	0.0992126	-5310.47
900	0.0992126	-5294.15
1000	0.0992126	-5247.09
300	0.0865906	-5464.89
400	0.0865906	-5335.34
500	0.0865906	-5405.63
600	0.0865906	-5383.78
700	0.0865906	-5320.92
800	0.0865906	-5348.82
900	0.0865906	-5351.58
1000	0.0865906	-5345.44
300	0.0751379	-5505.77
400	0.0751379	-5386.31
500	0.0751379	-5427.36
600	0.0751379	-5428.82
700	0.0751379	-5468.79
800	0.0751379	-5483.35
900	0.0751379	-5375.84
1000	0.0751379	-5434.71
300	0.0647902	-5400.99
400	0.0647902	-5426.8
500	0.0647902	-5420.02
600	0.0647902	-5453.59
700	0.0647902	-5433.54
800	0.0647902	-5384.01
900	0.0647902	-5413.29
1000	0.0647902	-5513.62
300	0.0554836	-5358.91
400	0.0554836	-5500.08
500	0.0554836	-5470.52
600	0.0554836	-5484.2
700	0.0554836	-5462.21
800	0.0554836	-5468.75
900	0.0554836	-5457.63
1000	0.0554836	-5413.42
300	0.0471556	-5461.34
400	0.0471556	-5425.01
500	0.0471556	-5607.66
600	0.0471556	-5669.22
700	0.0471556	-5685.47
800	0.0471556	-5378.84
900	0.0471556	-5525.05
1000	0.0471556	-5502.96
300	0.0397447	-5604.65
400	0.0397447	-5527.26
500	0.0397447	-5466.2
600	0.0397447	-5835.25
700	0.0397447	-5607.91
800	0.0397447	-5583.43
900	0.0397447	-5585.3
1000	0.0397447	-5494.32
300	0.0331901	-5563.75
400	0.0331901	-5554.81
500	0.0331901	-5595.94
600	0.0331901	-5619.38
700	0.0331901	-5665.32
800	0.0331901	-5516.56
900	0.0331901	-5549.81
1000	0.0331901	-5676.03
300	0.0274324	-5788.94
400	0.0274324	-5702.58
500	0.0274324	-5621.82
600	0.0274324	-5676.73
700	0.0274324	-5568.53
800	0.0274324	-5697.19
900	0.0274324	-5649.18
1000	0.0274324	-5632.06
300	0.022413	-5771.19
400	0.022413	-5822.32
500	0.022413	-5751.03
600	0.022413	-5752.85
700	0.022413	-5711.45
800	0.022413	-5631.81
900	0.022413	-6014.5
1000	0.022413	-6124.73
300	0.0180747	-5784.64
400	0.0180747	-5746.2
500	0.0180747	-5655.51
600	0.0180747	-5803.04
700	0.0180747	-6000.26
800	0.0180747	-6067.83
900	0.0180747	-6164.37
1000	0.0180747	-5888.69
300	0.0143613	-6286.24
400	0.0143613	-5827.79
500	0.0143613	-5991.29
600	0.0143613	-5737.05
700	0.0143613	-5930.67
800	0.0143613	-5977.42
900	0.0143613	-5721.56
1000	0.0143613	-6129.6
300	0.0112179	-5875.12
400	0.0112179	-6279.77
500	0.0112179	-5896.04
600	0.0112179	-5901.11
700	0.0112179	-5885.99
800	0.0112179	-6238.55
900	0.0112179	-6235.71
1000	0.0112179	-5948.51
300	0.00859087	-6285.62
400	0.00859087	-6134.5
500	0.00859087	-5919.1
600	0.00859087	-5897.86
700	0.00859087	-6839.77
800	0.00859087	-6188.29
900	0.00859087	-5979.86
1000	0.00859087	-5835.2
300	0.006428	-6187.02
400	0.006428	-6062.34
500	0.006428	-6158.98
600	0.006428	-6554.23
700	0.006428	-6366.43
800	0.006428	-5963.32
900	0.006428	-6324.09
1000	0.006428	-6256.05
300	0.00467843	-6475.76
400	0.00467843	-5920.1
500	0.00467843	-6479.41
600	0.00467843	-6763.8
700	0.00467843	-6274.29
800	0.00467843	-6717.36
900	0.00467843	-6956.42
1000	0.00467843	-7105.7
300	0.00329287	-9608.62
400	0.00329287	-7759.55
500	0.00329287	-8176.79
600	0.00329287	-7908.4
700	0.00329287	-6936.09
800	0.00329287	-7201.74
900	0.00329287	-6602.34
1000	0.00329287	-6907.9
300	0.00222365	-7044.25
400	0.00222365	-6941.3
500	0.00222365	-7597.41
600	0.00222365	-6716.26
700	0.00222365	-8527.36
800	0.00222365	-7934.88
900	0.00222365	-6422.73
1000	0.00222365	-6266.38
300	0.00142482	-8232.32
400	0.00142482	-8840.08
500	0.00142482	-8004
600	0.00142482	-7334.57
700	0.00142482	-7379.54
800	0.00142482	-6358.62
900	0.00142482	-6533.62
1000	0.00142482	-6623.95
300	0.000852323	-9231.75
400	0.000852323	-8992.19
500	0.000852323	-6944.76
600	0.000852323	-6746.63
700	0.000852323	-7808.8
800	0.000852323	-8065.65
900	0.000852323	-6942.08
1000	0.000852323	-7517.62
300	0.000464159	-6254.23
400	0.000464159	-8036.95
500	0.000464159	-7420.18
600	0.000464159	-16524.9
700	0.000464159	-10772.6
800	0.000464159	-9053.92
900	0.000464159	-7076.75
1000	0.000464159	-12626.2
300	0.000220614	-7005.06
400	0.000220614	-13173.8
500	0.000220614	-13234.5
600	0.000220614	-27539.9
700	0.000220614	-7716.4
800	0.000220614	-12166.3
900	0.000220614	-19891.9
1000	0.000220614	-7208.08
300	8.45612e-05	-7603.22
400	8.45612e-05	-13174
500	8.45612e-05	-68947.1
600	8.45612e-05	-41826.4
700	8.45612e-05	-39092.9
800	8.45612e-05	-30842
900	8.45612e-05	-44766.9
1000	8.45612e-05	-6050.14
300	2.18877e-05	-6906.05
400	2.18877e-05	-9247.28
500	2.18877e-05	-8569.9
600	2.18877e-05	-35340.8
700	2.18877e-05	-60021.7
800	2.18877e-05	-43673.3
900	2.18877e-05	-26779
1000	2.18877e-05	-15939.1
300	2.17153e-06	-12660.1
400	2.17153e-06	-42824.5
500	2.17153e-06	-53443.1
600	2.17153e-06	-16510.7
700	2.17153e-06	-37289.4
800	2.17153e-06	-35897.7
900	2.17153e-06	-57742.1
1000	2.17153e-06	-46346.6
300	1.16658e-302	-24703.2
400	1.16658e-302	-46145.6
500	1.16658e-302	-40404.6
600	1.16658e-302	-27914.9
700	1.16658e-302	-49178.5
800	1.16658e-302	-28422
900	1.16658e-302	-24321.8
1000	1.16658e-302	-42034.3
