state	power	likelihood
300	1	-46.5474
400	1	-46.8645
500	1	-47.4071
600	1	-46.3845
700	1	-46.5375
800	1	-47.0324
900	1	-46.4125
1000	1	-46.4303
300	0.893146	-46.3754
400	0.893146	-46.8255
500	0.893146	-46.4103
600	0.893146	-55.8118
700	0.893146	-44.6667
800	0.893146	-46.8733
900	0.893146	-47.4331
1000	0.893146	-49.8959
300	0.794553	-46.401
400	0.794553	-47.2771
500	0.794553	-46.3806
600	0.794553	-48.4701
700	0.794553	-48.8232
800	0.794553	-47.2039
900	0.794553	-47.3027
1000	0.794553	-47.7812
300	0.703842	-46.4178
400	0.703842	-46.686
500	0.703842	-47.3105
600	0.703842	-48.0441
700	0.703842	-52.3247
800	0.703842	-51.0241
900	0.703842	-52.2071
1000	0.703842	-42.268
300	0.620641	-45.4091
400	0.620641	-59.2116
500	0.620641	-46.7699
600	0.620641	-51.8386
700	0.620641	-54.452
800	0.620641	-54.0488
900	0.620641	-51.3767
1000	0.620641	-48.238
300	0.544581	-47.7121
400	0.544581	-46.6813
500	0.544581	-49.2803
600	0.544581	-47.7483
700	0.544581	-47.3318
800	0.544581	-46.3787
900	0.544581	-49.567
1000	0.544581	-47.0229
300	0.475299	-53.5126
400	0.475299	-49.3632
500	0.475299	-48.981
600	0.475299	-46.5786
700	0.475299	-54.6316
800	0.475299	-50.526
900	0.475299	-47.6245
1000	0.475299	-60.1371
300	0.412435	-48.9559
400	0.412435	-51.5259
500	0.412435	-47.7626
600	0.412435	-54.2227
700	0.412435	-52.1571
800	0.412435	-48.6375
900	0.412435	-46.3413
1000	0.412435	-60.0584
300	0.355635	-44.428
400	0.355635	-56.4552
500	0.355635	-65.892
600	0.355635	-57.4599
700	0.355635	-50.7135
800	0.355635	-58.4581
900	0.355635	-53.3355
1000	0.355635	-49.7107
300	0.304551	-51.2035
400	0.304551	-46.415
500	0.304551	-51.4651
600	0.304551	-46.6005
700	0.304551	-52.4132
800	0.304551	-58.4467
900	0.304551	-70.143
1000	0.304551	-61.5293
300	0.258839	-46.9501
400	0.258839	-51.457
500	0.258839	-52.5177
600	0.258839	-56.9973
700	0.258839	-56.4929
800	0.258839	-49.6519
900	0.258839	-53.2323
1000	0.258839	-49.8508
300	0.21816	-46.7684
400	0.21816	-46.3916
500	0.21816	-51.1647
600	0.21816	-69.4748
700	0.21816	-51.3235
800	0.21816	-57.1857
900	0.21816	-46.392
1000	0.21816	-56.8189
300	0.182181	-53.522
400	0.182181	-54.2591
500	0.182181	-57.866
600	0.182181	-59.6258
700	0.182181	-46.9141
800	0.182181	-52.5255
900	0.182181	-71.8592
1000	0.182181	-51.6004
300	0.150577	-51.8486
400	0.150577	-58.1446
500	0.150577	-54.3937
600	0.150577	-56.1027
700	0.150577	-45.1384
800	0.150577	-56.1589
900	0.150577	-45.8032
1000	0.150577	-57.2013
300	0.123026	-78.9225
400	0.123026	-74.9257
500	0.123026	-56.5359
600	0.123026	-50.715
700	0.123026	-62.0773
800	0.123026	-63.1738
900	0.123026	-59.909
1000	0.123026	-52.6718
300	0.0992126	-66.6729
400	0.0992126	-71.0661
500	0.0992126	-54.9084
600	0.0992126	-58.2804
700	0.0992126	-51.49
800	0.0992126	-56.2369
900	0.0992126	-57.0716
1000	0.0992126	-51.7586
300	0.0788296	-55.5191
400	0.0788296	-69.03
500	0.0788296	-60.1713
600	0.0788296	-55.882
700	0.0788296	-60.5024
800	0.0788296	-73.9164
900	0.0788296	-68.7832
1000	0.0788296	-55.4201
300	0.0615754	-58.8332
400	0.0615754	-58.739
500	0.0615754	-75.8235
600	0.0615754	-58.3089
700	0.0615754	-54.5581
800	0.0615754	-65.6662
900	0.0615754	-71.8701
1000	0.0615754	-54.3447
300	0.0471556	-53.4599
400	0.0471556	-57.0422
500	0.0471556	-48.8976
600	0.0471556	-51.977
700	0.0471556	-63.5464
800	0.0471556	-46.5909
900	0.0471556	-64.3845
1000	0.0471556	-89.4074
300	0.0352835	-47.9262
400	0.0352835	-88.2341
500	0.0352835	-57.1475
600	0.0352835	-66.2345
700	0.0352835	-65.5812
800	0.0352835	-62.2944
900	0.0352835	-56.3541
1000	0.0352835	-51.4022
300	0.02568	-51.5698
400	0.02568	-63.4211
500	0.02568	-50.9307
600	0.02568	-66.557
700	0.02568	-75.2293
800	0.02568	-61.7044
900	0.02568	-63.2488
1000	0.02568	-66.1661
300	0.0180747	-48.1222
400	0.0180747	-83.6372
500	0.0180747	-50.9145
600	0.0180747	-59.9909
700	0.0180747	-54.1675
800	0.0180747	-50.7582
900	0.0180747	-68.9786
1000	0.0180747	-77.6169
300	0.0122057	-55.5638
400	0.0122057	-53.45
500	0.0122057	-48.5291
600	0.0122057	-57.8675
700	0.0122057	-65.4496
800	0.0122057	-66.5789
900	0.0122057	-78.7581
1000	0.0122057	-53.9008
300	0.00782089	-54.8272
400	0.00782089	-52.8763
500	0.00782089	-62.3917
600	0.00782089	-61.153
700	0.00782089	-79.2695
800	0.00782089	-76.9601
900	0.00782089	-47.214
1000	0.00782089	-61.8373
300	0.00467843	-51.7259
400	0.00467843	-48.2095
500	0.00467843	-51.5332
600	0.00467843	-55.8371
700	0.00467843	-68.507
800	0.00467843	-59.0061
900	0.00467843	-64.83
1000	0.00467843	-89.0903
300	0.00254778	-54.7817
400	0.00254778	-63.3213
500	0.00254778	-46.4696
600	0.00254778	-71.0942
700	0.00254778	-70.5173
800	0.00254778	-86.6615
900	0.00254778	-70.8269
1000	0.00254778	-69.103
300	0.00121096	-113.528
400	0.00121096	-63.0121
500	0.00121096	-69.9542
600	0.00121096	-53.3262
700	0.00121096	-55.1239
800	0.00121096	-51.919
900	0.00121096	-45.0209
1000	0.00121096	-74.4246
300	0.000464159	-68.7474
400	0.000464159	-91.7449
500	0.000464159	-62.7545
600	0.000464159	-54.5159
700	0.000464159	-66.7863
800	0.000464159	-87.6121
900	0.000464159	-62.9967
1000	0.000464159	-61.7323
300	0.000120142	-76.633
400	0.000120142	-43.5755
500	0.000120142	-74.6379
600	0.000120142	-57.695
700	0.000120142	-64.5348
800	0.000120142	-50.8952
900	0.000120142	-90.3303
1000	0.000120142	-52.5369
300	1.19196e-05	-51.0741
400	1.19196e-05	-60.9143
500	1.19196e-05	-106.289
600	1.19196e-05	-68.9958
700	1.19196e-05	-51.2411
800	1.19196e-05	-51.5155
900	1.19196e-05	-66.3267
1000	1.19196e-05	-60.1417
300	1.16658e-302	-99.6145
400	1.16658e-302	-84.365
500	1.16658e-302	-86.5239
600	1.16658e-302	-66.3549
700	1.16658e-302	-55.186
800	1.16658e-302	-62.556
900	1.16658e-302	-73.7521
1000	1.16658e-302	-62.8837
