Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	alpha	pinvar	TL
1570	-5109.94	-5110.44	0.494684	0.132703	0.244938	0.0126873	0.202904	0.254958	0.15181	0.312431	0.212072	0.203727	0.271769	0.232164	0.00355439	2.09124
1580	-5113.96	-5109.31	-4.64524	0.12013	0.221731	0.0107546	0.183679	0.326278	0.137427	0.300675	0.208216	0.196062	0.295047	0.211384	0.00363866	2.60523
1590	-5111.6	-5104.16	-7.43414	0.167419	0.205059	0.0126496	0.216044	0.283361	0.115468	0.29827	0.20655	0.205234	0.289946	0.190743	0.00244896	2.88412
1600	-5110.15	-5102.72	-7.42449	0.145406	0.256222	0.0109864	0.187638	0.29946	0.100286	0.309456	0.189472	0.212931	0.288141	0.196817	0.00593817	2.88316
1610	-5101.79	-5103	1.20455	0.16207	0.170986	0.0122455	0.209142	0.333778	0.111779	0.311794	0.190903	0.206984	0.290318	0.262725	0.00502655	2.02025
1620	-5102.99	-5102.94	-0.049741	0.162943	0.171906	0.0123114	0.210268	0.337703	0.104869	0.299487	0.200573	0.199929	0.300011	0.23833	0.020369	2.14568
1630	-5109.07	-5106.18	-2.88984	0.154648	0.163156	0.0109516	0.205261	0.366453	0.0995303	0.307389	0.205866	0.205204	0.281542	0.219338	0.0100768	2.42969
1640	-5109.7	-5106.81	-2.88203	0.173101	0.182623	0.0122583	0.229753	0.259882	0.142383	0.319081	0.202504	0.201692	0.276723	0.222065	0.0100768	2.42891
1650	-5105.56	-5108.29	2.72462	0.145813	0.185444	0.0124476	0.170686	0.306837	0.178772	0.319145	0.202545	0.20153	0.276779	0.22572	0.0030228	1.86825
1660	-5107.51	-5108.45	0.945075	0.145813	0.185444	0.0124476	0.170686	0.306837	0.178772	0.327932	0.189145	0.188197	0.294726	0.239891	0.0055611	2.0462
1670	-5095.73	-5096.15	0.425761	0.13029	0.26723	0.0154426	0.174748	0.289328	0.122962	0.307656	0.202768	0.201752	0.287823	0.242931	0.00313324	2.09813
1680	-5106.13	-5107.79	1.66568	0.132983	0.258003	0.0157619	0.178362	0.295311	0.119579	0.304577	0.19192	0.205628	0.297875	0.233615	0.00699633	1.97414
1690	-5103.2	-5104.41	1.20509	0.135248	0.262397	0.0160303	0.17037	0.30034	0.115614	0.303265	0.191094	0.206079	0.299562	0.261064	0.0124232	2.0202
1700	-5105.57	-5107.05	1.48028	0.126961	0.246319	0.0150481	0.221204	0.281938	0.10853	0.299568	0.209421	0.203567	0.287444	0.266374	0.003191	1.99268
1710	-5103.03	-5104.56	1.52417	0.172228	0.20196	0.013222	0.194124	0.323106	0.0953599	0.321119	0.19921	0.196817	0.282855	0.260626	0.00949714	1.98829
1720	-5102.07	-5101.78	-0.291382	0.130522	0.19651	0.0142183	0.208751	0.347453	0.102545	0.314686	0.195613	0.199787	0.289915	0.236917	0.00238383	2.16985
1730	-5109.32	-5107.83	-1.49363	0.130522	0.19651	0.0142183	0.208751	0.347453	0.102545	0.303225	0.188488	0.213863	0.294423	0.240361	0.000817749	2.29007
1740	-5104.66	-5106.55	1.89395	0.135755	0.204388	0.0147884	0.227026	0.311386	0.106657	0.324534	0.187807	0.200969	0.28669	0.253867	0.0113622	1.95131
1750	-5116.13	-5117.07	0.936094	0.123117	0.185361	0.00879609	0.244087	0.282399	0.156239	0.319205	0.201144	0.197669	0.281982	0.257241	0.00503787	2.0471
1760	-5102.66	-5104.35	1.68236	0.120175	0.224743	0.00858589	0.238254	0.255736	0.152505	0.324724	0.204622	0.183796	0.286858	0.250956	0.00099368	1.97247
1770	-5103.37	-5107.68	4.31572	0.130991	0.244971	0.00935864	0.192517	0.255931	0.166231	0.323511	0.206255	0.181086	0.289148	0.258115	0.00221321	1.70914
1780	-5106.07	-5107.54	1.46209	0.130205	0.2435	0.015305	0.191361	0.254395	0.165233	0.311447	0.198564	0.210613	0.279376	0.273668	0.00605897	1.9945
1790	-5102.5	-5106.12	3.62132	0.126032	0.235696	0.0148145	0.185228	0.287083	0.151147	0.303287	0.192127	0.203785	0.300802	0.308822	0.0029632	1.77858
1800	-5114.22	-5120.41	6.18811	0.132709	0.248184	0.0155994	0.195042	0.249311	0.159155	0.306084	0.19368	0.205432	0.294804	0.309573	0.00155454	1.5219
1810	-5107.68	-5107.93	0.248189	0.132709	0.248184	0.0155994	0.195042	0.249311	0.159155	0.306084	0.19368	0.205432	0.294804	0.254276	0.00370894	2.11589
1820	-5106.75	-5103.38	-3.3607	0.14046	0.261203	0.0165104	0.220407	0.263871	0.0975494	0.299536	0.196683	0.204122	0.299658	0.236236	0.00370894	2.47678
1830	-5105.37	-5108.74	3.36467	0.14046	0.261203	0.0165104	0.220407	0.263871	0.0975494	0.309925	0.194604	0.200755	0.294715	0.274817	0.00164806	1.80424
1840	-5111.34	-5115.89	4.55163	0.14046	0.261203	0.0165104	0.220407	0.263871	0.0975494	0.311142	0.200314	0.201551	0.286993	0.314035	0.00726309	1.68554
1850	-5100.63	-5104.51	3.87838	0.144141	0.241842	0.0169431	0.226183	0.270786	0.100106	0.305267	0.196532	0.197746	0.300455	0.305138	4.51274e-05	1.75287
1860	-5096.55	-5100.44	3.89796	0.17538	0.208725	0.0206151	0.197418	0.276277	0.121586	0.312056	0.194866	0.196069	0.297009	0.312376	0.0068123	1.75091
1870	-5096.97	-5100.18	3.20765	0.17538	0.208725	0.0206151	0.197418	0.276277	0.121586	0.320306	0.197572	0.18599	0.296132	0.297665	0.00145986	1.81994
1880	-5097.87	-5103.52	5.64726	0.188306	0.206982	0.020443	0.19577	0.273971	0.114528	0.322057	0.193132	0.187059	0.297752	0.350188	0.00630963	1.57598
1890	-5106.63	-5111.71	5.08948	0.199056	0.193526	0.0216101	0.191182	0.27356	0.121066	0.32082	0.209199	0.181337	0.288644	0.315332	0.00292767	1.63176
1900	-5101.6	-5104.11	2.5051	0.198241	0.196827	0.0215216	0.190399	0.27244	0.12057	0.306241	0.208819	0.196218	0.288721	0.260637	0.0024737	1.8902
1910	-5098.08	-5099.36	1.28274	0.212202	0.1934	0.0211469	0.187084	0.267697	0.118471	0.296507	0.202182	0.211058	0.290252	0.235839	0.000923545	2.01243
1920	-5111.77	-5109.87	-1.9009	0.0933534	0.283804	0.0220786	0.195327	0.279491	0.125946	0.296155	0.202283	0.211164	0.290398	0.206452	0.0022243	2.3308
1930	-5116.3	-5107.72	-8.58824	0.0956644	0.26922	0.0194786	0.200162	0.28641	0.129064	0.304971	0.198162	0.212385	0.284482	0.187648	0.00171913	2.99953
1940	-5117.15	-5106.72	-10.4318	0.173721	0.184568	0.0157166	0.161504	0.360353	0.104137	0.290086	0.202406	0.216933	0.290574	0.178681	0.00429062	3.18389
1950	-5111.3	-5102.84	-8.46435	0.193925	0.206034	0.0175445	0.169337	0.29691	0.116249	0.310653	0.198451	0.199169	0.291727	0.160224	0.00968629	2.98714
1960	-5112.15	-5098.79	-13.3646	0.143111	0.218968	0.0186459	0.189843	0.315549	0.113883	0.314223	0.200924	0.201459	0.283394	0.172294	0.000347835	3.47717
1970	-5112.53	-5101.73	-10.7993	0.192959	0.2111	0.0168728	0.190472	0.285542	0.103053	0.310905	0.201897	0.202433	0.284765	0.162867	0.0031137	3.22064
1980	-5111.8	-5101.56	-10.2408	0.196332	0.214789	0.0171676	0.193801	0.273056	0.104854	0.307007	0.199366	0.199896	0.293732	0.155956	0.000449287	3.16479
1990	-5106.48	-5102.89	-3.58995	0.191185	0.217423	0.012669	0.196178	0.276405	0.10614	0.309674	0.201097	0.192946	0.296283	0.180728	0.00148108	2.4997
2000	-5120.42	-5114.19	-6.23403	0.202621	0.170801	0.0134268	0.207912	0.292937	0.112303	0.309281	0.204186	0.194828	0.291705	0.172217	0.00140479	2.76411
2010	-5114.84	-5105.98	-8.86179	0.208628	0.157657	0.0138248	0.202636	0.301622	0.115632	0.314299	0.207499	0.197989	0.280213	0.179342	0.00547951	3.02689
2020	-5113.5	-5112.11	-1.38474	0.149049	0.222966	0.0119323	0.174896	0.341354	0.0998023	0.304856	0.212769	0.195988	0.286388	0.225659	0.00547951	2.27918
2030	-5104.44	-5101.94	-2.49818	0.156296	0.233807	0.0125124	0.1834	0.30933	0.104655	0.302309	0.210992	0.19435	0.292349	0.209273	0.0027839	2.39053
2040	-5111.3	-5107.84	-3.46047	0.165892	0.229558	0.0124027	0.181792	0.306618	0.103737	0.30277	0.209789	0.194646	0.292795	0.201903	0.00639822	2.48675
2050	-5113.55	-5110.4	-3.15528	0.164191	0.237461	0.0122755	0.179927	0.303473	0.102673	0.306626	0.212461	0.197125	0.283788	0.215664	0.0143814	2.45624
2060	-5108.59	-5104.46	-4.12419	0.146549	0.237838	0.0109565	0.214486	0.254276	0.135894	0.305115	0.201425	0.21107	0.28239	0.199735	0.00495659	2.55313
2070	-5111.05	-5103.65	-7.40316	0.144864	0.215021	0.0113686	0.222553	0.26384	0.142353	0.312294	0.197022	0.201864	0.28882	0.195573	0.00956035	2.88102
2080	-5115.81	-5112.18	-3.62372	0.14795	0.219602	0.0116108	0.227295	0.269461	0.12408	0.311888	0.192544	0.207124	0.288444	0.203133	0.00574103	2.50308
2090	-5111.96	-5103.75	-8.21055	0.149437	0.218563	0.0207003	0.162936	0.324871	0.123493	0.311888	0.192544	0.207124	0.288444	0.188583	0.00615483	2.96176
2100	-5111.29	-5105.67	-5.626	0.152675	0.201632	0.0211487	0.166466	0.331909	0.126168	0.30413	0.193303	0.201972	0.300594	0.178901	0.000446042	2.70331
2110	-5107.22	-5104.48	-2.73607	0.138894	0.210313	0.0149565	0.235385	0.234728	0.165725	0.32436	0.189935	0.190348	0.295356	0.230888	0.00120618	2.41431
2120	-5111.97	-5112.6	0.626164	0.127857	0.18835	0.0133945	0.210803	0.311178	0.148418	0.304867	0.195415	0.19584	0.303878	0.255189	0.017288	2.07809
2130	-5109.54	-5107.96	-1.57243	0.129125	0.234173	0.0129116	0.203203	0.299958	0.12063	0.303971	0.19484	0.198205	0.302984	0.248629	0.000695339	2.29795
2140	-5116.08	-5113.42	-2.65549	0.125101	0.258036	0.0125093	0.196871	0.290612	0.116871	0.303971	0.19484	0.198205	0.302984	0.23306	0.0124839	2.40626
2150	-5103.06	-5104.83	1.76382	0.125101	0.258036	0.0125093	0.196871	0.290612	0.116871	0.308868	0.193136	0.19485	0.303146	0.260785	0.00698503	1.96433
2160	-5103.43	-5105.68	2.25099	0.125101	0.258036	0.0125093	0.196871	0.290612	0.116871	0.31137	0.194074	0.189937	0.304619	0.251633	0.00253007	1.91561
2170	-5093.52	-5096.02	2.50166	0.177452	0.245013	0.0118779	0.186934	0.267751	0.110972	0.307839	0.202026	0.204045	0.28609	0.272305	0.000989681	1.89054
2180	-5097.79	-5102.02	4.22303	0.169754	0.234384	0.024675	0.208895	0.256135	0.106158	0.309907	0.203383	0.198698	0.288011	0.29699	0.0128534	1.7184
2190	-5095.76	-5102.13	6.37368	0.175252	0.241975	0.0254743	0.183271	0.264431	0.109597	0.302471	0.209699	0.19393	0.2939	0.307191	0.00256018	1.50334
2200	-5095.47	-5101.83	6.35855	0.182599	0.234739	0.0265422	0.190954	0.250975	0.114191	0.302471	0.209699	0.19393	0.2939	0.305335	0.00292906	1.50485
2210	-5099.23	-5105.84	6.6048	0.174147	0.223873	0.0253136	0.188105	0.279656	0.108906	0.308097	0.208007	0.192366	0.291529	0.339123	0.0140783	1.48023
2220	-5093.39	-5099.45	6.06145	0.174335	0.224115	0.0253409	0.188308	0.279958	0.107944	0.302839	0.206215	0.205433	0.285514	0.314972	0.00136675	1.53456
2230	-5093.77	-5100.19	6.42783	0.177713	0.228457	0.025832	0.172121	0.2472	0.148676	0.302839	0.206215	0.205433	0.285514	0.334923	0.00168795	1.49792
2240	-5096.63	-5103.07	6.44637	0.151835	0.263885	0.0233163	0.142916	0.28385	0.134197	0.301451	0.20527	0.204492	0.288786	0.36204	0.00865057	1.49607
2250	-5098.72	-5105.22	6.50013	0.175608	0.244517	0.021605	0.132427	0.301496	0.124348	0.312763	0.197505	0.20423	0.285502	0.329295	0.000782331	1.49069
2260	-5100.48	-5105.98	5.49877	0.162857	0.179294	0.0209041	0.224915	0.291716	0.120314	0.297634	0.201853	0.208726	0.291787	0.335133	0.0299214	1.59083
2270	-5095.78	-5103.47	7.69638	0.160605	0.176815	0.0206151	0.221805	0.287682	0.132477	0.302466	0.20513	0.198715	0.293688	0.356998	0.000452001	1.37107
2280	-5099.99	-5103.75	3.76753	0.157621	0.268035	0.0227004	0.126205	0.30021	0.125228	0.302822	0.204194	0.198949	0.294034	0.312937	0.0123201	1.76395
2290	-5099.93	-5106.99	7.06145	0.155116	0.263775	0.0244563	0.120322	0.313093	0.123238	0.302718	0.204225	0.198979	0.294078	0.337744	0.00379407	1.43456
2300	-5094.85	-5100.42	5.56735	0.133834	0.227585	0.0211008	0.211475	0.299676	0.106329	0.293284	0.207464	0.203185	0.296067	0.345616	0.0023161	1.58397
2310	-5095.24	-5099.9	4.66509	0.185885	0.210136	0.019483	0.190472	0.295847	0.0981769	0.292748	0.207621	0.203339	0.296291	0.314717	0.00666407	1.6742
2320	-5102.87	-5109.86	6.98642	0.192887	0.208328	0.0193154	0.188834	0.293303	0.0973326	0.310219	0.197906	0.200183	0.291692	0.345436	0.00154157	1.44207
2330	-5097.32	-5106.1	8.78075	0.170643	0.206409	0.0191375	0.187094	0.32028	0.0964358	0.323078	0.197699	0.189372	0.289852	0.406621	0.00424359	1.26263
2340	-5098.09	-5105.08	6.98445	0.137169	0.233918	0.0153833	0.273826	0.257451	0.082252	0.31289	0.199422	0.20044	0.287248	0.372695	0.00811326	1.44226
2350	-5089.38	-5097.8	8.42438	0.140853	0.24772	0.0162909	0.197156	0.272641	0.125339	0.312382	0.203821	0.201928	0.281869	0.399934	0.000969208	1.29827
2360	-5087.26	-5095.46	8.19975	0.140662	0.247383	0.0176267	0.196888	0.272271	0.125169	0.310226	0.19889	0.197043	0.293841	0.387665	0.00894971	1.32073
2370	-5090.87	-5099.2	8.33455	0.190682	0.251962	0.0158032	0.185228	0.244105	0.11222	0.304935	0.205153	0.201083	0.28883	0.369739	0.00404112	1.30725
2380	-5094.86	-5102.34	7.47861	0.1582	0.209042	0.0131112	0.176697	0.349846	0.093104	0.308067	0.20726	0.203148	0.281525	0.38918	0.00734737	1.39285
2390	-5098.52	-5105.91	7.39057	0.196502	0.203889	0.012788	0.205184	0.275521	0.106117	0.307366	0.198414	0.202686	0.291535	0.331581	0.00938282	1.40165
2400	-5101.62	-5106.82	5.20429	0.158646	0.208194	0.0103244	0.227892	0.30927	0.0856732	0.308255	0.198987	0.20038	0.292378	0.332023	0.0011131	1.62028
2410	-5098.08	-5106.53	8.44245	0.150317	0.231223	0.00978236	0.215928	0.285507	0.107244	0.310158	0.200216	0.211069	0.278557	0.383062	0.014322	1.29646
2420	-5102.11	-5111.36	9.24743	0.147649	0.256914	0.0241197	0.200979	0.280439	0.0898992	0.310158	0.200216	0.211069	0.278557	0.412042	0.0100755	1.21596
2430	-5103.82	-5111.33	7.51795	0.17744	0.194007	0.0289864	0.241531	0.249996	0.108038	0.306241	0.210316	0.208403	0.275039	0.41258	0.0260332	1.38891
2440	-5094.97	-5102.8	7.82229	0.180801	0.197682	0.0295355	0.246107	0.254732	0.0911425	0.294846	0.210562	0.20304	0.291552	0.391366	0.00961808	1.35848
2450	-5101.7	-5107.11	5.40729	0.167885	0.255001	0.0274254	0.228524	0.236533	0.0846312	0.293437	0.214335	0.202069	0.290159	0.366485	0.0118079	1.59998
2460	-5102.41	-5108.64	6.23539	0.17139	0.260326	0.0279981	0.212415	0.241472	0.0863983	0.307549	0.205458	0.1937	0.293294	0.369579	0.00292116	1.51717
2470	-5100.03	-5106.78	6.74972	0.169154	0.261028	0.0280736	0.212989	0.242124	0.0866315	0.303946	0.202053	0.204143	0.289858	0.325977	0.0121058	1.46574
2480	-5107.75	-5110.2	2.45623	0.162352	0.250532	0.0269447	0.204424	0.2726	0.0831479	0.314333	0.19256	0.193536	0.299571	0.301623	0.00230088	1.89508
2490	-5103.44	-5105.68	2.23751	0.151172	0.17311	0.0250894	0.190348	0.329065	0.131215	0.311773	0.194578	0.197962	0.295688	0.267598	0.00908662	1.91696
2500	-5101.36	-5105.64	4.28854	0.150494	0.251172	0.0204939	0.155483	0.315176	0.107181	0.324256	0.195408	0.198807	0.281529	0.278079	0.00279185	1.71185
2510	-5106.11	-5105.04	-1.0672	0.207235	0.238423	0.0194537	0.147591	0.299178	0.0881194	0.296825	0.201621	0.214834	0.28672	0.24605	0.00584403	2.24743
2520	-5108.57	-5110.47	1.90956	0.211201	0.215984	0.0176228	0.133701	0.271021	0.150471	0.294644	0.207487	0.213256	0.284613	0.220518	0.000137621	1.94975
2530	-5102.54	-5101.59	-0.953829	0.211201	0.215984	0.0176228	0.133701	0.271021	0.150471	0.318485	0.197252	0.202184	0.28208	0.236738	0.0191499	2.23609
2540	-5102.99	-5103.17	0.177278	0.196799	0.220275	0.0167031	0.136357	0.276405	0.153461	0.304175	0.199748	0.210427	0.28565	0.224812	0.00607173	2.12298
2550	-5103.4	-5103.05	-0.35725	0.172657	0.193253	0.014654	0.119629	0.365172	0.134635	0.313386	0.19351	0.203856	0.289248	0.239313	0.00607173	2.17643
2560	-5096.67	-5099.87	3.19595	0.191829	0.214713	0.0162813	0.132914	0.294678	0.149585	0.310325	0.19938	0.203872	0.286423	0.264662	0.00491974	1.82111
2570	-5102.66	-5105.65	2.98741	0.175731	0.196694	0.014915	0.12176	0.353868	0.137032	0.308488	0.1982	0.208585	0.284727	0.291577	0.0314	1.84197
2580	-5102.12	-5105.57	3.4508	0.17646	0.190128	0.014417	0.144483	0.342055	0.132458	0.305517	0.195773	0.206031	0.292679	0.298996	0.0135069	1.79563
2590	-5098.13	-5102.1	3.969	0.205631	0.221558	0.0192651	0.168369	0.230822	0.154355	0.301295	0.206886	0.203184	0.288635	0.302577	0.00914171	1.74381
2600	-5099.09	-5102.46	3.37292	0.19929	0.230761	0.0200653	0.175362	0.24041	0.134112	0.31128	0.194852	0.202987	0.290881	0.278361	0.0061296	1.80342
2610	-5103.15	-5106.66	3.50895	0.206932	0.219845	0.0255662	0.139831	0.268571	0.139255	0.31128	0.194852	0.202987	0.290881	0.304669	0.00131918	1.78981
2620	-5100.93	-5102.82	1.89429	0.137408	0.239118	0.0278074	0.152089	0.292114	0.151463	0.31128	0.194852	0.202987	0.290881	0.253964	0.00870208	1.95128
2630	-5103.53	-5104.7	1.17148	0.160963	0.222677	0.0258955	0.177386	0.27203	0.141049	0.307781	0.192661	0.200156	0.299402	0.234531	0.0076975	2.02356
2640	-5098.22	-5099.2	0.978161	0.151809	0.251076	0.0194847	0.167298	0.277304	0.133027	0.311872	0.191312	0.194446	0.30237	0.248337	0.000577252	2.04289
2650	-5107.03	-5102.52	-4.50831	0.159294	0.261906	0.0204453	0.175546	0.273472	0.109337	0.307667	0.214748	0.191825	0.285761	0.200646	0.012744	2.59154
2660	-5109.66	-5107.87	-1.79019	0.153161	0.211418	0.0131952	0.187938	0.304048	0.13024	0.307667	0.214748	0.191825	0.285761	0.256886	0.0088292	2.31973
2670	-5100.82	-5099.61	-1.21361	0.145939	0.201449	0.012573	0.179076	0.336865	0.124099	0.304322	0.215926	0.192424	0.287328	0.225006	0.00792749	2.26207
2680	-5112.58	-5110.21	-2.36697	0.157531	0.21745	0.0135717	0.1933	0.258708	0.159439	0.297017	0.22225	0.199356	0.281376	0.216272	0.00432029	2.3774
2690	-5106.66	-5106.62	-0.0436241	0.166634	0.230016	0.014356	0.20447	0.273658	0.110866	0.304498	0.205361	0.195377	0.294764	0.232123	0.00372976	2.14507
2700	-5108.02	-5105.87	-2.14223	0.156974	0.216682	0.0135238	0.250586	0.257794	0.104439	0.298072	0.212643	0.183393	0.305892	0.232245	0.0242111	2.35493
2710	-5107.39	-5107.97	0.578094	0.174116	0.261037	0.0150006	0.12216	0.285945	0.141741	0.305508	0.197023	0.2015	0.295969	0.229929	0.00581511	2.0829
2720	-5111.29	-5106	-5.28573	0.164447	0.216744	0.0141676	0.200704	0.270067	0.13387	0.29695	0.219516	0.195855	0.287679	0.18785	0.000213692	2.66928
2730	-5103.57	-5097.33	-6.24577	0.147954	0.218365	0.0142735	0.21245	0.272087	0.134871	0.314757	0.209881	0.187259	0.288103	0.201026	0.00510075	2.76528
2740	-5109.89	-5107.46	-2.43063	0.158354	0.345756	0.0152768	0.125289	0.210974	0.144351	0.311038	0.21102	0.188275	0.289667	0.205364	0.00764839	2.38377
2750	-5107.68	-5106.22	-1.46386	0.150872	0.32942	0.014555	0.119369	0.254948	0.130836	0.308878	0.209554	0.193912	0.287656	0.237321	0.00961395	2.28709
2760	-5119.35	-5119.13	-0.218532	0.155988	0.327435	0.0144673	0.11865	0.253412	0.130048	0.308191	0.198627	0.214383	0.278799	0.216084	0.00900931	2.16256
2770	-5109.86	-5109.67	-0.186476	0.107624	0.346198	0.0152964	0.125449	0.267933	0.1375	0.319411	0.208152	0.183489	0.288948	0.231643	0.00412273	2.15936
2780	-5108.63	-5105.49	-3.13966	0.172529	0.19504	0.0178144	0.1461	0.312039	0.156478	0.31724	0.213533	0.182242	0.286985	0.208242	0.0157695	2.45467
2790	-5100.71	-5099.07	-1.643	0.179334	0.202732	0.0185169	0.151862	0.284907	0.162649	0.314324	0.202695	0.191577	0.291405	0.231725	0.00103594	2.30501
2800	-5110.78	-5110.41	-0.361692	0.155074	0.19214	0.0190803	0.156482	0.309626	0.167598	0.313992	0.202481	0.191374	0.292153	0.221853	0.00362464	2.17688
2810	-5103.25	-5101.54	-1.70732	0.157226	0.194807	0.0162163	0.158654	0.313922	0.159176	0.307674	0.203936	0.19275	0.29564	0.218729	0.00310026	2.31144
2820	-5103.2	-5100.21	-2.98638	0.155216	0.192316	0.016009	0.210617	0.309909	0.115934	0.307765	0.203701	0.192807	0.295727	0.211247	0.00924037	2.43935
2830	-5108.6	-5103.89	-4.70316	0.155216	0.192316	0.016009	0.210617	0.309909	0.115934	0.297219	0.207459	0.213722	0.281601	0.202489	0.00504726	2.61102
2840	-5105.08	-5103.31	-1.76961	0.156217	0.232655	0.0161123	0.211976	0.266358	0.116682	0.298708	0.203488	0.214793	0.283012	0.221894	0.000344959	2.31767
2850	-5108.78	-5108.13	-0.64571	0.156337	0.232834	0.0161247	0.212139	0.265794	0.116771	0.282358	0.208232	0.2198	0.28961	0.233026	0.0049841	2.20528
2860	-5103.48	-5102.61	-0.872323	0.156421	0.245662	0.0160533	0.211199	0.264617	0.106048	0.296469	0.204433	0.21579	0.283308	0.225071	0.00560084	2.22794
2870	-5105	-5103.5	-1.49908	0.146949	0.230787	0.0150812	0.185402	0.322154	0.0996266	0.299375	0.196634	0.217906	0.286085	0.270089	0.00579592	2.29062
2880	-5109.82	-5112.96	3.13209	0.146949	0.230787	0.0150812	0.185402	0.322154	0.0996266	0.300875	0.194012	0.218997	0.286116	0.313359	0.00589908	1.8275
2890	-5099.96	-5102.89	2.93045	0.189835	0.246569	0.0166163	0.144196	0.307644	0.0951393	0.312038	0.189461	0.199237	0.299265	0.27678	0.00538535	1.84766
2900	-5099.45	-5101.24	1.79267	0.160034	0.223424	0.0140078	0.206806	0.315524	0.0802039	0.305925	0.201628	0.202	0.290446	0.271254	0.00923412	1.96144
2910	-5100.75	-5101.42	0.676419	0.137856	0.238925	0.0113569	0.167669	0.255813	0.18838	0.305859	0.210532	0.19642	0.287189	0.258452	0.00395832	2.07307
2920	-5100.76	-5102.24	1.48598	0.137856	0.238925	0.0113569	0.167669	0.255813	0.18838	0.31661	0.194021	0.192085	0.297284	0.258613	0.00187066	1.99211
2930	-5101.39	-5105.14	3.75105	0.185449	0.223369	0.0191555	0.156753	0.239158	0.176115	0.310944	0.192569	0.201427	0.29506	0.262845	0.00207725	1.7656
2940	-5099.82	-5101.98	2.1523	0.153127	0.173103	0.0152329	0.24703	0.280073	0.131433	0.325742	0.188433	0.197101	0.288723	0.265285	0.0142002	1.92548
2950	-5105.47	-5103.92	-1.55049	0.156053	0.176411	0.0155239	0.198194	0.319873	0.133945	0.3222	0.185509	0.194042	0.298249	0.233027	0.000488641	2.29576
2960	-5098.55	-5101	2.45019	0.155821	0.211619	0.0147105	0.18781	0.303113	0.126926	0.321616	0.185173	0.197672	0.295539	0.271467	0.000940366	1.89569
2970	-5097.88	-5100.53	2.65798	0.157247	0.218074	0.0139679	0.202382	0.287811	0.120519	0.323988	0.186539	0.194238	0.295235	0.253494	0.00494863	1.87491
2980	-5101.73	-5101.92	0.192648	0.135113	0.219977	0.0206378	0.195766	0.278402	0.150106	0.316558	0.197052	0.197926	0.288464	0.265326	0.00368514	2.12144
2990	-5091.29	-5097.9	6.61292	0.136233	0.209177	0.0251382	0.19739	0.280711	0.151351	0.316114	0.196775	0.199051	0.28806	0.330956	0.00137531	1.47942
3000	-5101.88	-5107.76	5.87276	0.129126	0.198264	0.0238267	0.187091	0.318238	0.143455	0.304366	0.204838	0.191653	0.299143	0.333154	0.00259606	1.55343
3010	-5103.28	-5108.92	5.64692	0.129126	0.198264	0.0238267	0.187091	0.318238	0.143455	0.304707	0.205068	0.190748	0.299478	0.333212	0.00464265	1.57602
3020	-5104.23	-5109.43	5.20737	0.114647	0.2126	0.0211551	0.241675	0.282554	0.127369	0.318264	0.200967	0.187068	0.2937	0.318906	0.00398272	1.61997
3030	-5092.01	-5098.4	6.38957	0.155617	0.188503	0.0206245	0.235614	0.275467	0.124175	0.313508	0.190553	0.197366	0.298573	0.323269	0.0037978	1.50175
3040	-5103.53	-5106.96	3.43111	0.16877	0.204437	0.0223678	0.194387	0.310887	0.0991518	0.311414	0.195961	0.196047	0.296579	0.287639	0.00918373	1.7976
3050	-5096.8	-5100.71	3.91384	0.15875	0.192298	0.0210397	0.182845	0.31659	0.128477	0.313326	0.197164	0.197251	0.292258	0.30075	0.00771991	1.74932
3060	-5096.41	-5104.05	7.64102	0.144628	0.26415	0.0191681	0.16658	0.288427	0.117048	0.309852	0.206066	0.195064	0.289017	0.346179	0.0238746	1.37661
3070	-5099.6	-5103.7	4.10395	0.141299	0.258069	0.0187268	0.162745	0.281788	0.137372	0.321601	0.20301	0.190658	0.284731	0.335656	0.00414872	1.73031
3080	-5103.68	-5109.73	6.04464	0.10427	0.232782	0.0138193	0.224767	0.322989	0.101372	0.297854	0.210269	0.197271	0.294607	0.314404	0.00883853	1.53624
3090	-5103.61	-5103.88	0.267535	0.106919	0.208947	0.0141703	0.234823	0.331194	0.103947	0.3145	0.197094	0.203576	0.28483	0.249383	0.00764032	2.11395
3100	-5107.85	-5102.47	-5.38257	0.161904	0.194734	0.0189688	0.218851	0.308666	0.0968766	0.322992	0.202415	0.199592	0.275001	0.212452	0.0098155	2.67896
3110	-5101.5	-5098.41	-3.08617	0.160106	0.185134	0.0187581	0.222953	0.278136	0.134912	0.320458	0.195535	0.198026	0.285981	0.209988	0.00379388	2.44932
3120	-5113.55	-5109.31	-4.23747	0.14694	0.179024	0.019155	0.215595	0.268956	0.17033	0.313982	0.217419	0.194024	0.274575	0.209092	0.00205132	2.56445
3130	-5102.94	-5102.57	-0.372533	0.132635	0.260764	0.016976	0.19107	0.247602	0.150954	0.313525	0.217102	0.193742	0.275631	0.24536	6.84542e-05	2.17796
3140	-5103.7	-5102.64	-1.05709	0.144974	0.211596	0.0185553	0.189239	0.270638	0.164998	0.324282	0.191546	0.199084	0.285088	0.236624	0.00680344	2.24642
3150	-5106.43	-5105.47	-0.961621	0.119822	0.209151	0.021895	0.223299	0.324151	0.101682	0.324567	0.190836	0.199259	0.285339	0.23416	0.00680344	2.23687
