Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	alpha	pinvar	TL
1600	-5109.91	-5121.07	11.163	0.190344	0.237116	0.0228983	0.18344	0.218037	0.148164	0.296228	0.22723	0.200343	0.276199	5.61	0.00446325	1.30932
1610	-5111.2	-5120.78	9.58035	0.146459	0.194291	0.0206825	0.167744	0.32915	0.141673	0.328461	0.199842	0.191162	0.280535	4.76814	0.00677414	1.38846
1620	-5106.63	-5116.29	9.66561	0.19684	0.183817	0.0269621	0.185168	0.250825	0.156388	0.309018	0.202267	0.199431	0.289284	4.38893	0.00632191	1.38419
1630	-5107.51	-5117.44	9.93113	0.181373	0.24874	0.0281979	0.147194	0.250395	0.1441	0.290979	0.212682	0.201565	0.294774	4.70278	0.00269828	1.37092
1640	-5107.14	-5117.21	10.072	0.1461	0.240839	0.0159204	0.151633	0.301149	0.144358	0.304818	0.206525	0.192505	0.296151	5.31816	0.00769714	1.36387
1650	-5098.09	-5113.87	15.7777	0.172903	0.205952	0.0313299	0.142104	0.287422	0.160289	0.311549	0.209354	0.194549	0.284548	6.14985	0.00769714	1.07859
1660	-5097.73	-5118.65	20.9252	0.161464	0.189669	0.0186233	0.19715	0.28341	0.149684	0.319189	0.194769	0.205996	0.280045	8.8623	0.000971298	0.821212
1670	-5104.19	-5126.42	22.2301	0.16109	0.219336	0.0125991	0.137779	0.296098	0.173097	0.305287	0.211843	0.20807	0.2748	9.6228	0.0100699	0.755968
1680	-5102.04	-5116.19	14.1554	0.17398	0.224275	0.0359988	0.173009	0.268358	0.12438	0.315171	0.197995	0.194469	0.292364	5.99002	0.000841365	1.15971
1690	-5097.4	-5112.63	15.2242	0.166626	0.237397	0.0174471	0.182186	0.259187	0.137157	0.309385	0.205888	0.201888	0.282839	6.16508	0.000288502	1.10626
1700	-5106.88	-5116.13	9.24977	0.157278	0.235441	0.0173033	0.180685	0.257051	0.152242	0.288833	0.226643	0.189416	0.295108	5.16648	0.00253435	1.40498
1710	-5104.82	-5117.22	12.4015	0.183052	0.222172	0.0184891	0.193067	0.274667	0.108553	0.308268	0.192628	0.209598	0.289506	5.37474	0.000838675	1.2474
1720	-5093.45	-5110.53	17.0802	0.160833	0.199923	0.0212572	0.175436	0.304799	0.137752	0.314202	0.207074	0.202517	0.276207	6.44255	0.000214635	1.01346
1730	-5107.23	-5120.59	13.3545	0.122409	0.208833	0.0279322	0.209028	0.287467	0.144331	0.319434	0.197452	0.196938	0.286176	6.00606	0.00750469	1.19975
1740	-5105.04	-5115.58	10.5316	0.194927	0.188602	0.0237878	0.178013	0.273304	0.141366	0.313683	0.195262	0.210002	0.281053	5.14367	0.00293527	1.34089
1750	-5127.19	-5134.16	6.97179	0.174793	0.19727	0.0436719	0.145994	0.300094	0.138177	0.314456	0.187044	0.200336	0.298164	3.99449	0.0114741	1.51888
1760	-5114.78	-5115.48	0.692973	0.163898	0.227129	0.0251564	0.150282	0.30104	0.132494	0.30902	0.207525	0.204658	0.278798	3.46991	0.00150674	1.83282
1770	-5106.21	-5117.54	11.331	0.12278	0.21949	0.0197315	0.192607	0.297564	0.147827	0.301053	0.205883	0.215892	0.277172	5.33307	0.0134702	1.30092
1780	-5108.1	-5118.17	10.0721	0.17202	0.254923	0.0161503	0.139312	0.2544	0.163195	0.312178	0.206177	0.190788	0.290857	5.08805	0.0185457	1.36387
1790	-5101.2	-5115.13	13.9328	0.15216	0.201037	0.01307	0.19167	0.309994	0.13207	0.312075	0.202872	0.211451	0.273602	5.85491	0.00108137	1.17083
1800	-5100.91	-5119.69	18.7872	0.122546	0.183242	0.0259002	0.21479	0.275626	0.177896	0.302563	0.206161	0.20483	0.286446	6.98456	0.00390734	0.928115
1810	-5110.53	-5121.94	11.4083	0.147927	0.197531	0.0312645	0.166389	0.283854	0.173034	0.301528	0.215871	0.211983	0.270618	5.84877	0.00180269	1.29706
1820	-5116.24	-5119.94	3.70031	0.223213	0.192666	0.0308284	0.164069	0.263087	0.126137	0.306528	0.201342	0.204322	0.287807	4.57882	0.0087769	1.68246
1830	-5109.87	-5117.99	8.12278	0.186523	0.207367	0.0479818	0.167039	0.245988	0.145101	0.299055	0.209453	0.197013	0.294479	4.44801	0.00294785	1.46133
1840	-5101	-5114	12.9991	0.160014	0.254581	0.0478511	0.175032	0.24555	0.116972	0.3091	0.205208	0.194931	0.290761	5.77083	7.1419e-06	1.21752
1850	-5110.34	-5122.5	12.1549	0.171276	0.264763	0.0215345	0.141248	0.242599	0.15858	0.325979	0.197173	0.2066	0.270248	5.34941	0.00206542	1.25973
1860	-5107.59	-5115.65	8.06263	0.193116	0.1773	0.0251135	0.171791	0.292032	0.140648	0.317086	0.1924	0.197835	0.292679	4.63406	0.00325561	1.46434
1870	-5102.95	-5113.62	10.6769	0.15146	0.239141	0.02477	0.205927	0.239653	0.13905	0.318648	0.201852	0.20046	0.27904	5.25149	0.00550602	1.33363
1880	-5103.05	-5115.56	12.5124	0.190479	0.224436	0.0158868	0.154238	0.269682	0.145278	0.318298	0.198153	0.198084	0.285465	5.95042	0.00150016	1.24185
1890	-5099.25	-5115.87	16.6138	0.162551	0.21559	0.0315166	0.15151	0.302604	0.13623	0.314544	0.211053	0.195819	0.278583	5.99331	0.00795355	1.03678
1900	-5109.74	-5124.18	14.4465	0.16182	0.238588	0.040205	0.135803	0.2498	0.173785	0.32128	0.205721	0.182612	0.290387	6.29598	0.00636651	1.14515
1910	-5113.97	-5122.74	8.77589	0.141209	0.186985	0.0153287	0.184529	0.292225	0.179723	0.297427	0.201861	0.194724	0.305987	5.09392	0.00331118	1.42868
1920	-5109.07	-5117.5	8.42834	0.182337	0.257165	0.0223252	0.13595	0.273013	0.12921	0.316083	0.202042	0.199042	0.282832	5.1277	0.00447665	1.44606
1930	-5102.16	-5114.35	12.1836	0.171671	0.206287	0.0379015	0.237473	0.239745	0.106923	0.296435	0.199618	0.197244	0.306703	5.54763	0.00315231	1.25829
1940	-5108.36	-5116.6	8.24311	0.150661	0.206952	0.0350543	0.184731	0.274681	0.147921	0.311643	0.212273	0.198649	0.277435	5.0604	0.0181202	1.45532
1950	-5109.37	-5114.09	4.71209	0.15949	0.226543	0.0312646	0.188059	0.271319	0.123324	0.295969	0.206896	0.213575	0.28356	4.46894	0.00300322	1.63187
1960	-5114.4	-5112.51	-1.89004	0.156357	0.253747	0.0304208	0.165105	0.263997	0.130374	0.311402	0.205297	0.201751	0.281551	3.36742	0.0115256	1.96197
1970	-5103.37	-5110.78	7.41094	0.175618	0.205391	0.0303838	0.180722	0.27675	0.131136	0.315877	0.196112	0.201422	0.286589	4.4497	0.00249963	1.49693
1980	-5113.64	-5113.45	-0.189358	0.142827	0.210649	0.0314202	0.151121	0.29826	0.165723	0.310846	0.202453	0.191541	0.29516	3.72585	0.0217329	1.87694
1990	-5103.25	-5113.86	10.619	0.175485	0.208266	0.0219145	0.160204	0.269437	0.164694	0.314383	0.195081	0.20067	0.289866	4.9984	0.0029531	1.33652
2000	-5128.93	-5133.3	4.37275	0.170135	0.17572	0.0174767	0.260471	0.247351	0.128847	0.307843	0.194087	0.186737	0.311334	3.59129	0.0287493	1.64884
2010	-5113.63	-5111.95	-1.68155	0.143413	0.232139	0.026687	0.210435	0.2343	0.153025	0.319888	0.203512	0.1939	0.2827	3.37775	0.00556114	1.95155
2020	-5114.58	-5107.66	-6.91486	0.161569	0.217027	0.0335316	0.194477	0.261194	0.132202	0.314677	0.190675	0.201199	0.29345	2.89938	0.00314034	2.21322
2030	-5103.55	-5109.37	5.8203	0.16526	0.221985	0.0342977	0.185132	0.258103	0.135222	0.309204	0.207283	0.205686	0.277828	4.31425	0.00225163	1.57646
2040	-5120.27	-5124.16	3.88874	0.1402	0.234916	0.0206185	0.157059	0.302277	0.14493	0.315088	0.198014	0.210879	0.27602	3.90122	0.00358239	1.67304
2050	-5111.47	-5124.6	13.1259	0.126185	0.18706	0.0397686	0.178297	0.312861	0.155829	0.297894	0.224425	0.208112	0.26957	5.26563	0.00340885	1.21118
2060	-5101.67	-5116.36	14.6937	0.139932	0.23017	0.0372957	0.16721	0.293407	0.131985	0.30173	0.204097	0.193165	0.301007	5.8894	0.00112883	1.13279
2070	-5109.75	-5119.64	9.8939	0.1767	0.222026	0.0275143	0.146378	0.32301	0.104372	0.303165	0.205067	0.200533	0.291235	4.84483	0.011025	1.37278
2080	-5099.37	-5111.43	12.0612	0.152418	0.220862	0.0300291	0.193686	0.265109	0.137895	0.30981	0.185337	0.202044	0.302809	5.43611	0.0215602	1.26441
2090	-5105.6	-5117.96	12.3681	0.162154	0.20373	0.0222938	0.170771	0.295364	0.145688	0.314479	0.189329	0.207235	0.288957	6.084	0.00388918	1.24907
2100	-5094.84	-5109.07	14.2262	0.179062	0.234247	0.0246185	0.188578	0.262313	0.111182	0.30412	0.203633	0.207292	0.284954	5.80192	0.00220365	1.15616
2110	-5103.23	-5115.52	12.2933	0.165722	0.215561	0.0377481	0.216285	0.254342	0.110342	0.315501	0.210128	0.19154	0.282831	5.39009	0.00220365	1.25281
2120	-5101.86	-5115.1	13.2411	0.148811	0.24446	0.0427813	0.141257	0.276498	0.146193	0.298644	0.203149	0.19708	0.301127	5.97237	0.00220365	1.20542
2130	-5108.33	-5122.41	14.0839	0.152308	0.232003	0.0359691	0.168655	0.29226	0.118805	0.309268	0.211052	0.209162	0.270517	6.56166	0.0233365	1.16328
2140	-5108.79	-5125.7	16.9133	0.165711	0.234937	0.0200326	0.155675	0.295878	0.127766	0.305709	0.203966	0.210997	0.279328	6.61193	0.016522	1.02181
2150	-5104.57	-5113.37	8.8025	0.197698	0.210706	0.0182546	0.17128	0.260346	0.141716	0.311945	0.197833	0.196893	0.293329	4.57362	0.00464146	1.42735
2160	-5112.93	-5116.83	3.89611	0.17476	0.203423	0.0151301	0.166985	0.27749	0.162212	0.315928	0.205302	0.193724	0.285047	4.21416	0.00278027	1.67267
2170	-5100.68	-5110.87	10.1945	0.177761	0.240549	0.0160371	0.189401	0.251084	0.125167	0.317235	0.205534	0.192188	0.285043	5.12628	0.000107102	1.35775
2180	-5110.93	-5119.16	8.22202	0.195571	0.224452	0.0323603	0.200616	0.230209	0.116791	0.31693	0.203947	0.18094	0.298183	4.56565	0.000108627	1.45637
2190	-5103.31	-5115.4	12.0854	0.138211	0.22954	0.0330938	0.24429	0.235427	0.119438	0.297713	0.203369	0.203006	0.295912	5.47051	0.0110632	1.2632
2200	-5098.22	-5112.5	14.2804	0.167169	0.221205	0.0312911	0.171424	0.282381	0.12653	0.307397	0.204447	0.201375	0.286781	5.6648	0.0060276	1.15345
2210	-5104.91	-5116.78	11.8684	0.176273	0.209771	0.0432869	0.162563	0.245867	0.162239	0.307755	0.205601	0.213176	0.273467	5.35135	0.00623529	1.27405
2220	-5111.13	-5115.59	4.46565	0.209083	0.218103	0.0268721	0.17619	0.266477	0.103275	0.308688	0.197998	0.203388	0.289926	4.05223	0.00164011	1.64419
2230	-5111.54	-5124.21	12.6757	0.175401	0.263448	0.0235276	0.135243	0.285523	0.116858	0.302634	0.186569	0.201261	0.309536	4.67967	0.00193667	1.23369
2240	-5106.94	-5120.69	13.7457	0.183441	0.189673	0.0198158	0.202888	0.290786	0.113396	0.328463	0.181479	0.204817	0.285242	5.65136	0.00143316	1.18019
2250	-5094	-5108.95	14.9461	0.186904	0.191235	0.0253115	0.180541	0.258756	0.157252	0.315704	0.198408	0.198194	0.287693	6.08477	0.000198722	1.12017
2260	-5108.21	-5115.12	6.90926	0.198843	0.201899	0.0215996	0.130995	0.303209	0.143454	0.30821	0.2031	0.212763	0.275926	4.59448	0.00635791	1.52201
2270	-5101.89	-5109.88	7.99221	0.156821	0.238127	0.0254754	0.143721	0.266661	0.169195	0.312354	0.203932	0.194822	0.288892	4.46157	0.000362461	1.46786
2280	-5100.68	-5116.36	15.676	0.141387	0.202494	0.0304918	0.22954	0.273351	0.122736	0.303921	0.196177	0.203335	0.296567	6.13636	0.00553103	1.08367
2290	-5100.18	-5115.05	14.8665	0.152439	0.172019	0.0229313	0.220542	0.272416	0.159652	0.319274	0.188802	0.206506	0.285418	6.14609	0.00534206	1.12415
2300	-5102.44	-5115.29	12.8413	0.151716	0.165444	0.0301698	0.249298	0.280636	0.122736	0.302141	0.203076	0.201149	0.293633	5.57312	0.00105268	1.22541
2310	-5108.68	-5120.23	11.5526	0.154074	0.168614	0.0265153	0.162874	0.28608	0.201844	0.297407	0.20937	0.195485	0.297738	4.87724	0.00121724	1.28984
2320	-5111.44	-5119.32	7.88168	0.141056	0.250464	0.0247819	0.204391	0.261488	0.11782	0.30022	0.196513	0.211004	0.292263	4.55382	0.00415599	1.47339
2330	-5102.13	-5113.36	11.2273	0.172929	0.22513	0.0274651	0.157719	0.286181	0.130576	0.315715	0.201666	0.201339	0.28128	5.20564	0.0102474	1.30611
2340	-5104.04	-5113.34	9.29841	0.172675	0.224799	0.0274247	0.178676	0.26604	0.130384	0.298169	0.18918	0.210893	0.301758	4.41681	0.00259411	1.40255
2350	-5112.44	-5118.6	6.1561	0.151722	0.228866	0.0265964	0.17328	0.258005	0.161531	0.321355	0.207806	0.187119	0.28372	4.19253	0.014753	1.55967
2360	-5098.46	-5111.05	12.5946	0.160652	0.216394	0.0241732	0.14275	0.318306	0.137726	0.305491	0.211685	0.192067	0.290757	4.95766	0.00648143	1.23774
2370	-5108.22	-5117.27	9.04653	0.153608	0.239119	0.0273168	0.186783	0.274431	0.118742	0.304762	0.201571	0.194568	0.299099	4.40629	0.00639657	1.41515
2380	-5100.35	-5113.76	13.4057	0.17298	0.179097	0.0318272	0.200971	0.271195	0.143929	0.331395	0.190304	0.198858	0.279442	5.71191	0.000958286	1.19719
2390	-5093.55	-5113.49	19.9361	0.168345	0.178191	0.0175464	0.225724	0.269919	0.140274	0.307594	0.194766	0.200633	0.297007	7.51621	0.00126844	0.870668
2400	-5104.18	-5109.67	5.48889	0.150988	0.233743	0.0269032	0.202451	0.267637	0.118277	0.310068	0.196637	0.200815	0.29248	4.31265	0.0193413	1.59303
2410	-5108.16	-5118.52	10.3531	0.162299	0.186132	0.022637	0.186076	0.299464	0.143393	0.297604	0.199123	0.209014	0.294259	4.99656	0.00577451	1.34982
2420	-5101.76	-5117.16	15.4006	0.178581	0.218343	0.0225077	0.185013	0.252982	0.142574	0.306638	0.208483	0.189838	0.295042	6.07664	0.000318516	1.09744
2430	-5104.45	-5115.36	10.9102	0.189095	0.213414	0.0238329	0.195906	0.229032	0.148721	0.308408	0.212528	0.193095	0.285969	5.17353	0.000579036	1.32196
2440	-5105.5	-5119.49	13.9922	0.166687	0.258853	0.0285855	0.127059	0.278597	0.140218	0.305437	0.205365	0.197261	0.291938	5.89907	0.0186741	1.16786
2450	-5110.84	-5124.42	13.5775	0.211114	0.225122	0.0253534	0.157969	0.275715	0.104727	0.31925	0.205713	0.193768	0.28127	5.82266	0.0186741	1.1886
2460	-5102.96	-5117.41	14.4473	0.176111	0.211821	0.024508	0.169597	0.299936	0.118027	0.306232	0.201403	0.197252	0.295113	6.15567	0.0146215	1.14511
2470	-5102.45	-5115.36	12.9036	0.152472	0.175575	0.0430764	0.188678	0.312708	0.12749	0.322921	0.197206	0.200579	0.279294	5.88763	0.0146215	1.22229
2480	-5112.16	-5123.63	11.4699	0.152491	0.228032	0.0149501	0.150743	0.268833	0.184951	0.321878	0.195006	0.192378	0.290738	4.62348	0.00736659	1.29398
2490	-5113.09	-5119.3	6.21061	0.220018	0.212394	0.0260318	0.178505	0.249162	0.113889	0.309196	0.188168	0.200804	0.301832	4.3877	0.00935943	1.55694
2500	-5114.64	-5113.82	-0.821453	0.170334	0.242369	0.0281075	0.169882	0.241674	0.147634	0.321836	0.19937	0.19379	0.285004	3.33879	0.00597116	1.90855
2510	-5114.33	-5117.23	2.90179	0.160761	0.245059	0.0347129	0.209805	0.252614	0.097047	0.321479	0.198251	0.195958	0.284311	3.93419	0.0247085	1.72238
2520	-5096.03	-5109.91	13.8737	0.154484	0.222082	0.0331755	0.167225	0.316588	0.106446	0.31435	0.202153	0.195404	0.288093	5.46277	0.00895902	1.17379
2530	-5101.91	-5108.39	6.48108	0.164733	0.215135	0.0247864	0.208273	0.239123	0.14795	0.302049	0.208932	0.193342	0.295678	4.7339	0.00605817	1.54342
2540	-5103.56	-5114.28	10.7284	0.18374	0.199644	0.0284456	0.171569	0.305814	0.110786	0.306252	0.198752	0.219308	0.275689	4.78293	0.00431026	1.33106
2550	-5105.81	-5119.37	13.563	0.170083	0.206282	0.0263311	0.16201	0.297978	0.137317	0.300747	0.211031	0.197424	0.290799	5.35853	0.00781618	1.18932
2560	-5099.82	-5113.89	14.0691	0.153954	0.205321	0.0285677	0.18486	0.308959	0.118337	0.295583	0.205834	0.200809	0.297775	6.0128	0.00395665	1.16402
2570	-5104.52	-5116.51	11.9825	0.168547	0.201697	0.0280634	0.181598	0.303846	0.116249	0.311176	0.197693	0.205133	0.285998	5.3117	0.0175538	1.26835
2580	-5108.61	-5119.73	11.1189	0.18923	0.243533	0.0252247	0.163228	0.243156	0.135628	0.322201	0.201353	0.18303	0.293416	5.01032	0.000786185	1.31153
2590	-5119.48	-5123.47	3.98795	0.150848	0.241865	0.0273863	0.218784	0.232113	0.129004	0.299787	0.198629	0.207996	0.293588	4.3795	0.010653	1.66808
2600	-5102.16	-5110.53	8.36334	0.183734	0.211682	0.0148046	0.179839	0.264624	0.145317	0.315566	0.201422	0.195211	0.287801	4.54573	0.00370244	1.44931
2610	-5105.84	-5119.53	13.6836	0.150343	0.224448	0.00775226	0.188072	0.302466	0.126919	0.321206	0.198994	0.18355	0.29625	6.60668	0.00554591	1.18329
2620	-5103.04	-5120.27	17.2293	0.133882	0.17988	0.0427867	0.199017	0.286468	0.157966	0.313537	0.19873	0.205981	0.281753	5.94124	0.0131874	1.00601
2630	-5098.72	-5110.82	12.0999	0.162316	0.215525	0.0281542	0.184032	0.281113	0.128859	0.317133	0.199744	0.199881	0.283243	4.86614	0.00170416	1.26248
2640	-5094.5	-5111.43	16.9319	0.160485	0.215338	0.0278365	0.196539	0.277941	0.12186	0.291318	0.203506	0.205495	0.299681	6.24837	0.00118976	1.02088
2650	-5099.26	-5109.95	10.69	0.160654	0.203252	0.0277787	0.172964	0.286333	0.149018	0.299731	0.205903	0.191053	0.303313	4.71641	0.00215504	1.33297
2660	-5106.24	-5116.01	9.77209	0.160897	0.177521	0.0376992	0.158805	0.286767	0.178311	0.318032	0.202718	0.201785	0.277464	5.1503	0.0105052	1.37887
2670	-5106.55	-5116.7	10.1512	0.156678	0.201318	0.0256648	0.204062	0.272423	0.139854	0.312351	0.188188	0.203806	0.295654	5.05186	0.00154798	1.35991
2680	-5102.45	-5114	11.5519	0.17802	0.178507	0.0386872	0.176146	0.31079	0.11785	0.312567	0.190368	0.201206	0.295859	4.97337	0.00355228	1.28988
2690	-5099.16	-5114.31	15.1487	0.166955	0.210902	0.0362825	0.219348	0.258587	0.107925	0.30646	0.206982	0.20072	0.285837	5.75175	0.00358727	1.11004
2700	-5104.38	-5111.91	7.53647	0.176121	0.206413	0.0355102	0.214679	0.253083	0.114193	0.305113	0.208193	0.205235	0.281459	4.33301	0.00358727	1.49065
2710	-5109.27	-5114.74	5.46178	0.131952	0.208457	0.0259489	0.243421	0.254829	0.135392	0.31964	0.208225	0.190994	0.281141	4.0969	0.00215971	1.59438
2720	-5109.28	-5119.75	10.4726	0.162785	0.178108	0.0148627	0.211179	0.305782	0.127283	0.308017	0.201952	0.210926	0.279105	4.94833	0.000639451	1.34384
2730	-5111.51	-5119.68	8.16935	0.174632	0.1862	0.023557	0.236449	0.236705	0.142456	0.304472	0.211492	0.18997	0.294065	4.34346	0.00206962	1.45901
2740	-5103.78	-5115.05	11.2736	0.187126	0.207805	0.030998	0.173685	0.247739	0.152648	0.316028	0.201856	0.201706	0.28041	4.7405	0.00165674	1.30379
2750	-5101	-5113.02	12.0192	0.198383	0.204401	0.0228938	0.20073	0.217617	0.155976	0.31217	0.195522	0.207391	0.284918	5.91739	0.00777754	1.26651
2760	-5110.06	-5119.77	9.7154	0.224426	0.237869	0.0258992	0.153302	0.240092	0.118413	0.310529	0.200662	0.196401	0.292409	4.35684	0.00610204	1.3817
2770	-5102.77	-5112.85	10.0792	0.171469	0.241086	0.0310169	0.178202	0.244893	0.133334	0.295037	0.206141	0.201311	0.297511	4.93124	0.0165261	1.36351
2780	-5099.91	-5112.95	13.0339	0.161053	0.197925	0.0249904	0.197475	0.317501	0.101056	0.311355	0.203125	0.198726	0.286794	5.88034	0.00400412	1.21578
2790	-5101.92	-5119.75	17.8287	0.209685	0.210227	0.0369741	0.184266	0.241424	0.117423	0.309371	0.209348	0.196958	0.284323	7.60728	0.00972262	0.976038
2800	-5096.65	-5111.18	14.536	0.157885	0.191769	0.0321539	0.16221	0.290281	0.165701	0.307845	0.211108	0.202074	0.278974	5.90126	0.00185924	1.14067
2810	-5098.75	-5114.01	15.254	0.155768	0.212493	0.0297167	0.185694	0.268278	0.14805	0.302526	0.198981	0.1965	0.301993	5.9796	0.00715186	1.10477
2820	-5112.44	-5117.05	4.61047	0.181602	0.279215	0.0273292	0.100523	0.280964	0.130367	0.311142	0.205839	0.195326	0.287693	4.49466	0.00177986	1.63695
2830	-5104.62	-5119.08	14.455	0.195257	0.201545	0.0293841	0.140579	0.302091	0.131144	0.308924	0.202994	0.202401	0.285682	6.05057	0.0132868	1.14472
2840	-5118.92	-5124.81	5.88226	0.116233	0.196834	0.0344074	0.173723	0.285385	0.193418	0.328676	0.193995	0.188642	0.288687	4.23011	0.00157197	1.57336
2850	-5112.76	-5122.68	9.92054	0.209082	0.214642	0.0207821	0.204849	0.233651	0.116994	0.30744	0.201571	0.206172	0.284817	5.21972	0.00492814	1.37145
2860	-5096.57	-5117.14	20.5669	0.186178	0.196347	0.0292368	0.182456	0.264041	0.141742	0.311144	0.209245	0.201534	0.278076	7.71855	0.0149587	0.839126
2870	-5102.28	-5114.58	12.3078	0.17685	0.236889	0.0164813	0.143546	0.298979	0.127256	0.313693	0.207431	0.197337	0.281539	6.52542	0.00627466	1.25208
2880	-5105.37	-5117.04	11.6707	0.173228	0.241014	0.0237564	0.134585	0.304293	0.123124	0.30263	0.206736	0.210229	0.280405	5.54938	0.00667388	1.28394
2890	-5101.28	-5113.8	12.5233	0.153404	0.200459	0.0358862	0.221915	0.276711	0.111624	0.297726	0.206572	0.201764	0.293938	5.40799	0.000182264	1.24131
2900	-5095.53	-5113.62	18.0881	0.189138	0.184041	0.0289536	0.179044	0.289078	0.129746	0.294295	0.198884	0.212005	0.294817	6.99778	0.00542769	0.963068
2910	-5097.07	-5117.15	20.0765	0.132024	0.220051	0.0253692	0.167838	0.285198	0.169521	0.33324	0.187857	0.203491	0.275413	6.96087	0.00239561	0.86365
2920	-5093.08	-5109.99	16.9145	0.127974	0.221096	0.0349504	0.182625	0.287912	0.145442	0.321769	0.200045	0.195789	0.282397	6.37514	0.000382831	1.02175
2930	-5106.2	-5117.26	11.0658	0.146172	0.291431	0.0299036	0.119467	0.254358	0.158669	0.309511	0.199528	0.206782	0.284179	5.16891	0.00499112	1.31418
2940	-5100.54	-5123.13	22.59	0.143791	0.231901	0.0294164	0.196891	0.250214	0.147786	0.311499	0.203883	0.192031	0.292588	8.64679	0.00502116	0.737971
2950	-5102.48	-5124.25	21.7722	0.132444	0.213601	0.0263974	0.186938	0.304496	0.136124	0.300877	0.206461	0.197197	0.295464	8.99308	0.0116293	0.778861
2960	-5095	-5119.09	24.096	0.131177	0.244016	0.0430103	0.18515	0.27421	0.122437	0.308453	0.202322	0.203057	0.286168	10.5077	0.00282494	0.662673
2970	-5099.4	-5120.19	20.79	0.17258	0.225679	0.0346906	0.196142	0.253604	0.117306	0.327666	0.213156	0.192337	0.266842	8.82314	0.00430439	0.827973
2980	-5101.57	-5115.01	13.4366	0.132948	0.212745	0.0327024	0.253222	0.239069	0.129313	0.297922	0.208803	0.195048	0.298228	5.79197	0.000318984	1.19564
2990	-5099.39	-5114.13	14.7474	0.154721	0.241908	0.0301525	0.207993	0.214222	0.151004	0.317392	0.197831	0.19942	0.285358	6.31927	0.0016407	1.1301
3000	-5113.08	-5127.41	14.3276	0.145908	0.229652	0.0191824	0.132321	0.337997	0.134939	0.335789	0.201104	0.192029	0.271078	6.42075	0.0107292	1.15109
3010	-5104.69	-5125.22	20.5299	0.161253	0.189973	0.0163671	0.16676	0.288391	0.177256	0.297743	0.200395	0.197913	0.303949	7.4791	0.0013854	0.840979
3020	-5099.68	-5114.59	14.9092	0.170866	0.225019	0.0173428	0.176702	0.273578	0.136493	0.319498	0.194544	0.191046	0.294912	5.89954	0.00187511	1.12201
3030	-5111.57	-5116.26	4.6843	0.202482	0.236131	0.0165422	0.132467	0.275982	0.136396	0.327822	0.190063	0.194664	0.287452	3.97678	0.0049983	1.63326
3040	-5097.15	-5113.55	16.3955	0.190045	0.191812	0.0224884	0.181237	0.288992	0.125426	0.327684	0.187793	0.201092	0.283431	6.09215	0.00644973	1.0477
3050	-5089.65	-5111.37	21.7194	0.160171	0.198467	0.0298953	0.165507	0.282191	0.163769	0.310984	0.201067	0.198191	0.289758	8.61178	0.00369359	0.781503
3060	-5102.8	-5117.91	15.1065	0.170692	0.233783	0.0278849	0.151288	0.263596	0.152756	0.30372	0.216015	0.195965	0.284299	6.07232	0.00204754	1.11215
3070	-5098.4	-5113.28	14.8813	0.157917	0.206414	0.0396292	0.221702	0.221073	0.153265	0.3051	0.205292	0.21007	0.279538	5.94413	0.00279188	1.12341
3080	-5092.73	-5112.75	20.0198	0.188262	0.198587	0.0370043	0.207017	0.24144	0.12769	0.307624	0.209536	0.200393	0.282447	7.67662	0.00279188	0.866485
3090	-5097.44	-5114.2	16.752	0.158676	0.217787	0.0406229	0.191729	0.269359	0.121826	0.308276	0.195696	0.201544	0.294485	6.43644	0.0041717	1.02987
3100	-5103.84	-5110.48	6.63633	0.177758	0.21704	0.0391999	0.177807	0.251667	0.136528	0.296544	0.211723	0.197801	0.293931	4.13548	0.00199387	1.53566
3110	-5102.71	-5115.05	12.3386	0.174616	0.239694	0.0343491	0.155804	0.275904	0.119633	0.300579	0.20455	0.201592	0.293279	5.66887	0.00136154	1.25054
3120	-5109.5	-5118.7	9.20163	0.171519	0.206188	0.0327526	0.165518	0.306511	0.117512	0.310343	0.18875	0.21071	0.290197	5.13136	0.00220279	1.40739
3130	-5104.3	-5116.53	12.2361	0.117694	0.23092	0.0303943	0.183911	0.273372	0.163709	0.326471	0.206566	0.192296	0.274667	5.44935	0.00748242	1.25567
3140	-5099.99	-5111.71	11.7242	0.194334	0.210757	0.0153898	0.199649	0.248796	0.131074	0.302924	0.205832	0.198695	0.292548	5.0821	0.00876432	1.28126
3150	-5105.85	-5112.11	6.25885	0.171629	0.214943	0.0156748	0.168737	0.280487	0.148528	0.315448	0.210329	0.195616	0.278607	4.33071	0.000824736	1.55453
3160	-5115.02	-5119.07	4.04437	0.162318	0.238766	0.0213803	0.159583	0.271793	0.14616	0.294364	0.218068	0.191307	0.296261	3.67729	0.0201184	1.66525
3170	-5107.77	-5112.09	4.32798	0.147381	0.192535	0.0359936	0.209212	0.301115	0.113764	0.311394	0.210043	0.198833	0.27973	4.12101	0.00248076	1.65107
3180	-5107.62	-5117.2	9.58394	0.15525	0.226177	0.0322734	0.187589	0.240263	0.158449	0.298206	0.209047	0.19789	0.294856	4.97684	0.00564826	1.38828
3190	-5106.52	-5120.39	13.867	0.127862	0.208445	0.0363441	0.216111	0.290504	0.120733	0.322006	0.195073	0.195685	0.287237	5.8102	0.00086411	1.17412
