Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	alpha	pinvar	TL
270	-5099.29	-5110.23	10.9368	0.157457	0.22697	0.0424129	0.164219	0.270895	0.138045	0.299849	0.205666	0.1989	0.295585	2.34699	0.00721041	1.04703
280	-5106.08	-5115.43	9.35267	0.157074	0.226417	0.0277305	0.180834	0.270236	0.137709	0.299849	0.205666	0.1989	0.295585	2.02114	0.0152067	1.20544
290	-5104	-5111.63	7.62926	0.157074	0.226417	0.0277305	0.180834	0.270236	0.137709	0.315038	0.19972	0.193149	0.292093	1.96406	0.00329441	1.37778
300	-5104.97	-5114.92	9.95431	0.141767	0.260271	0.0334387	0.167406	0.263064	0.134054	0.311094	0.19722	0.190732	0.300953	1.96406	0.00329441	1.14528
310	-5103.56	-5111.59	8.03461	0.153002	0.196848	0.0360887	0.185472	0.283912	0.144678	0.313864	0.196458	0.189888	0.29979	1.96406	0.00857456	1.33725
320	-5110.14	-5116.47	6.33484	0.16714	0.215037	0.0211744	0.190252	0.310146	0.0962504	0.313864	0.196458	0.189888	0.29979	1.72145	0.0040256	1.50722
330	-5111.51	-5119	7.48515	0.173503	0.204537	0.0201404	0.180961	0.282618	0.13824	0.313864	0.196458	0.189888	0.29979	1.72145	0.0216647	1.39219
340	-5122.7	-5126.29	3.59536	0.138069	0.216165	0.0160271	0.230311	0.224899	0.174529	0.313864	0.196458	0.189888	0.29979	1.72145	0.0110928	1.78117
350	-5120.37	-5126.44	6.06428	0.168033	0.228595	0.0146215	0.189222	0.205174	0.194354	0.318131	0.195456	0.188152	0.298261	1.72145	0.0085046	1.53428
360	-5113.77	-5120.09	6.32214	0.173324	0.235794	0.0150819	0.163692	0.211635	0.200474	0.319979	0.196591	0.189244	0.294185	1.72145	0.00266854	1.50849
370	-5105.39	-5112.58	7.18428	0.150494	0.228498	0.0184763	0.13796	0.290504	0.174068	0.306497	0.206284	0.190728	0.296491	1.81038	0.00237316	1.42228
380	-5107.64	-5115.79	8.14247	0.183499	0.215285	0.0286883	0.13841	0.254348	0.179769	0.31869	0.190523	0.192124	0.298662	1.81038	0.00418955	1.32646
390	-5112.07	-5117.56	5.49758	0.152819	0.192724	0.0256819	0.240151	0.227694	0.16093	0.318364	0.198788	0.200458	0.28239	1.81038	0.0144869	1.59095
400	-5108.87	-5116.27	7.39613	0.129514	0.20606	0.0217653	0.212597	0.293677	0.136387	0.325114	0.203003	0.198427	0.273456	1.81038	0.00116499	1.40109
410	-5106.05	-5113.96	7.90914	0.130846	0.20818	0.0219892	0.214784	0.296698	0.127503	0.325114	0.203003	0.198427	0.273456	1.81038	0.0038556	1.34979
420	-5106.94	-5113.72	6.77882	0.132271	0.210448	0.0222287	0.193643	0.29993	0.141479	0.316671	0.205542	0.200909	0.276877	1.62764	0.0319615	1.46283
430	-5108.58	-5112.95	4.37147	0.192915	0.175517	0.0213591	0.186068	0.288197	0.135944	0.319924	0.197382	0.202973	0.279721	1.62764	0.00744428	1.70356
440	-5112.89	-5117.62	4.72399	0.178592	0.201588	0.0197734	0.172254	0.266801	0.160992	0.303601	0.20212	0.207845	0.286435	1.62764	0.0191136	1.66831
450	-5107.1	-5113.69	6.59621	0.172756	0.223616	0.0191271	0.166624	0.258081	0.159796	0.312631	0.202521	0.189893	0.294955	1.62764	0.00474162	1.48109
460	-5114.05	-5118.82	4.7719	0.188503	0.190343	0.0255735	0.158579	0.281606	0.155396	0.308327	0.199733	0.187279	0.304661	1.6414	0.00382186	1.66352
470	-5116.49	-5120.01	3.51962	0.188503	0.190343	0.0255735	0.158579	0.281606	0.155396	0.308327	0.199733	0.187279	0.304661	1.6414	0.00464977	1.78875
480	-5109.61	-5113.99	4.38211	0.192999	0.194883	0.026149	0.162361	0.288322	0.135286	0.308327	0.199733	0.187279	0.304661	1.6414	0.00247052	1.7025
490	-5110.66	-5116.25	5.59407	0.171847	0.202271	0.0271404	0.181183	0.299254	0.118305	0.32642	0.187717	0.199531	0.286333	1.6414	0.00178442	1.5813
500	-5109.56	-5116.36	6.79895	0.173925	0.204717	0.0286628	0.183374	0.289585	0.119735	0.328184	0.188731	0.200609	0.282476	1.7272	0.0269841	1.46081
510	-5107.06	-5113.86	6.79921	0.172966	0.203588	0.0266929	0.182363	0.273858	0.140532	0.325927	0.187433	0.206106	0.280534	1.7272	0.00753977	1.46079
520	-5118.09	-5123.26	5.16122	0.15903	0.187185	0.0245422	0.16767	0.300744	0.16083	0.325448	0.187157	0.203591	0.283804	1.5206	0.00405142	1.62459
530	-5105.88	-5109.39	3.5047	0.167096	0.196679	0.0230088	0.182804	0.261425	0.168987	0.299102	0.194467	0.211543	0.294888	1.35693	0.00061714	1.79024
540	-5115.35	-5116.63	1.27849	0.142364	0.245446	0.0230439	0.156454	0.288064	0.144629	0.296333	0.192667	0.218841	0.292159	1.35693	0.00651519	2.01286
550	-5112.27	-5113.61	1.34385	0.169268	0.22497	0.0273986	0.186019	0.288116	0.104229	0.290055	0.209773	0.214204	0.285969	1.35693	0.00850044	2.00632
560	-5117.59	-5118.53	0.942553	0.167236	0.22227	0.0270698	0.183787	0.281369	0.118269	0.285633	0.218488	0.214269	0.28161	1.35693	0.010418	2.04645
570	-5119.3	-5120.48	1.17954	0.170894	0.227132	0.0276619	0.162892	0.287524	0.123896	0.285633	0.218488	0.214269	0.28161	1.35693	0.0152215	2.02275
580	-5117.92	-5119.1	1.18145	0.176487	0.234565	0.0285672	0.168223	0.264407	0.12775	0.285633	0.218488	0.214269	0.28161	1.35693	0.00323919	2.02256
590	-5110.31	-5110.92	0.615143	0.181189	0.21911	0.026685	0.157139	0.296544	0.119333	0.291916	0.223293	0.194968	0.289823	1.28282	0.00090172	2.07919
600	-5108.98	-5112.07	3.09642	0.17597	0.209865	0.0250303	0.150509	0.284032	0.154593	0.29782	0.211518	0.194978	0.295684	1.28282	5.13558e-05	1.83107
610	-5111.96	-5114.05	2.09136	0.170278	0.224225	0.0243357	0.160807	0.247106	0.173248	0.29782	0.211518	0.194978	0.295684	1.28282	0.00542288	1.93157
620	-5108.29	-5112.53	4.24588	0.168909	0.222423	0.0246165	0.159515	0.24512	0.179416	0.29782	0.211518	0.194978	0.295684	1.335	0.0032547	1.71612
630	-5112.48	-5116.78	4.29705	0.153966	0.227292	0.0247519	0.167119	0.246468	0.180403	0.31089	0.207267	0.203535	0.278308	1.335	0.00456616	1.711
640	-5111.11	-5112.54	1.43066	0.169848	0.195972	0.0273051	0.210992	0.271892	0.123991	0.31089	0.207267	0.203535	0.278308	1.39139	0.0118855	1.99764
650	-5107.95	-5110.63	2.68756	0.169848	0.195972	0.0273051	0.210992	0.271892	0.123991	0.31089	0.207267	0.203535	0.278308	1.28544	0.00252246	1.87195
660	-5117.47	-5116.51	-0.955925	0.172654	0.218562	0.0257913	0.216061	0.242743	0.12419	0.310437	0.206965	0.204695	0.277903	1.23195	0.00551494	2.2363
670	-5117.6	-5116.82	-0.771443	0.162839	0.262986	0.024325	0.203778	0.228943	0.11713	0.310437	0.206965	0.204695	0.277903	1.23195	0.0227894	2.21785
680	-5119.84	-5117.64	-2.19675	0.162839	0.262986	0.024325	0.203778	0.228943	0.11713	0.299866	0.199918	0.189327	0.310889	1.15002	0.00579447	2.36038
690	-5120.23	-5118.8	-1.43214	0.175164	0.28159	0.0200426	0.167903	0.258791	0.0965092	0.299866	0.199918	0.189327	0.310889	1.18344	0.00101338	2.28392
700	-5114.02	-5113.75	-0.276527	0.167997	0.270069	0.0192225	0.191092	0.238021	0.113599	0.311412	0.207616	0.196617	0.284356	1.18344	0.007107	2.16836
710	-5119.2	-5114.34	-4.86111	0.174726	0.23109	0.0200153	0.198972	0.262693	0.112503	0.311412	0.207616	0.196617	0.284356	0.96665	0.0108324	2.62682
720	-5121.46	-5117.43	-4.03139	0.125571	0.231664	0.0196992	0.19583	0.316509	0.110727	0.311412	0.207616	0.196617	0.284356	0.96665	0.000485425	2.54385
730	-5121.64	-5115.16	-6.47571	0.132702	0.244819	0.0208179	0.151814	0.332832	0.117015	0.315039	0.203821	0.201981	0.279159	0.930154	0.00129281	2.78828
740	-5123.89	-5117.52	-6.37491	0.188894	0.268039	0.0177377	0.129351	0.283586	0.112392	0.306929	0.206234	0.204373	0.282464	0.930154	0.00451532	2.7782
750	-5120.04	-5114.8	-5.23803	0.143579	0.228438	0.0109405	0.208953	0.241688	0.166401	0.306929	0.206234	0.204373	0.282464	0.930154	0.00275648	2.66451
760	-5122.4	-5113.22	-9.1856	0.146935	0.231052	0.0111962	0.19319	0.247336	0.17029	0.318212	0.202877	0.201046	0.277865	0.930154	0.00162558	3.05927
770	-5123.6	-5114.89	-8.70634	0.158395	0.216222	0.0273153	0.18079	0.279957	0.13732	0.318212	0.202877	0.201046	0.277865	0.747299	0.00245857	3.01134
780	-5120.61	-5111.11	-9.50416	0.155003	0.216457	0.0267304	0.176919	0.273963	0.150928	0.308837	0.202844	0.200084	0.288236	0.747299	0.0035376	3.09112
790	-5123.49	-5111.6	-11.8958	0.151333	0.218296	0.0428097	0.17273	0.267476	0.147355	0.301577	0.204974	0.202185	0.291264	0.731204	0.00316306	3.33028
800	-5118.18	-5107.61	-10.568	0.150689	0.208648	0.0426274	0.184972	0.266337	0.146727	0.306954	0.208628	0.188016	0.296403	0.787887	0.00632736	3.1975
810	-5115.7	-5104.78	-10.9145	0.153013	0.212927	0.0268008	0.187825	0.270445	0.14899	0.30427	0.215546	0.186372	0.293812	0.787887	0.00395604	3.23216
820	-5120.52	-5110.42	-10.0954	0.170125	0.236739	0.0366246	0.20883	0.234678	0.113004	0.306853	0.217376	0.187954	0.287817	0.787887	0.00414237	3.15024
830	-5121.95	-5113.13	-8.8228	0.155241	0.216027	0.0334204	0.19056	0.248455	0.156296	0.306127	0.216861	0.189877	0.287135	0.787887	0.00386949	3.02299
840	-5118.65	-5110.22	-8.43153	0.15695	0.218405	0.022782	0.192657	0.25119	0.158016	0.312117	0.201536	0.193593	0.292754	0.787887	0.000187332	2.98386
850	-5114.09	-5105.85	-8.24675	0.156749	0.227623	0.0216438	0.183033	0.260829	0.150122	0.312117	0.201536	0.193593	0.292754	0.787887	0.00567734	2.96538
860	-5116.85	-5105.31	-11.5313	0.174473	0.23861	0.0226885	0.191867	0.260261	0.1121	0.321157	0.198887	0.191049	0.288907	0.787887	0.00747527	3.29384
870	-5123.51	-5111.62	-11.8822	0.133213	0.258219	0.0198911	0.194734	0.264149	0.129793	0.320688	0.198597	0.192229	0.288486	0.787887	0.0129739	3.32893
880	-5120.26	-5107.48	-12.7824	0.133336	0.232724	0.0207562	0.167873	0.275638	0.169673	0.317566	0.20658	0.204772	0.271081	0.787887	0.013263	3.41895
890	-5121.76	-5108.7	-13.0599	0.127917	0.253667	0.0199126	0.16105	0.274677	0.162777	0.314281	0.200659	0.202654	0.282406	0.787887	0.00690444	3.4467
900	-5120.97	-5109.42	-11.5479	0.165634	0.205136	0.0161029	0.227211	0.227909	0.158007	0.314281	0.200659	0.202654	0.282406	0.787887	0.00446347	3.2955
910	-5123.14	-5109.63	-13.5116	0.131999	0.234111	0.0183775	0.259304	0.260101	0.0961075	0.314281	0.200659	0.202654	0.282406	0.74332	0.00679191	3.49187
920	-5125.6	-5113.27	-12.33	0.140021	0.257324	0.0194943	0.205303	0.275909	0.101948	0.314281	0.200659	0.202654	0.282406	0.74332	0.0143086	3.37371
930	-5123.34	-5109.37	-13.9661	0.148682	0.249575	0.0189073	0.216356	0.2676	0.0988785	0.314281	0.200659	0.202654	0.282406	0.74332	0.00410248	3.53732
940	-5122.52	-5111.09	-11.4274	0.149852	0.237756	0.0180119	0.20611	0.294074	0.0941958	0.316144	0.199071	0.200705	0.28408	0.74332	0.00138331	3.28344
950	-5117.52	-5105.01	-12.5071	0.148989	0.236387	0.023666	0.204924	0.292381	0.0936534	0.309839	0.196458	0.198071	0.295632	0.73586	0.00106635	3.39142
960	-5120.69	-5109.05	-11.6363	0.177474	0.221314	0.0221569	0.185804	0.273737	0.119514	0.300371	0.20502	0.208009	0.286599	0.73586	0.000649835	3.30434
970	-5131.48	-5117.11	-14.3712	0.172461	0.210161	0.0159687	0.184299	0.28111	0.136001	0.303463	0.196838	0.21015	0.289549	0.73586	0.00160179	3.57783
980	-5128.79	-5116.86	-11.9317	0.148744	0.221713	0.0162833	0.18793	0.286649	0.138681	0.303463	0.196838	0.21015	0.289549	0.73586	0.00480068	3.33388
990	-5119.84	-5109.42	-10.4162	0.192003	0.210446	0.0154558	0.17838	0.272082	0.131634	0.303463	0.196838	0.21015	0.289549	0.810889	0.00674841	3.18233
1000	-5133.16	-5124.7	-8.45707	0.167248	0.225588	0.0134632	0.232246	0.237004	0.124451	0.303463	0.196838	0.21015	0.289549	0.810889	0.00291532	2.98641
1010	-5123.55	-5109.06	-14.4849	0.179497	0.24211	0.0144492	0.163338	0.281437	0.11917	0.303463	0.196838	0.21015	0.289549	0.759067	0.00168232	3.58919
1020	-5123.33	-5113.05	-10.2747	0.171515	0.231342	0.0138066	0.200546	0.26892	0.11387	0.304777	0.206331	0.205605	0.283287	0.790816	0.00152927	3.16818
1030	-5127.21	-5118.47	-8.73902	0.1526	0.230724	0.0142582	0.207106	0.277717	0.117595	0.301211	0.20739	0.20666	0.28474	0.844997	0.0031203	3.01461
1040	-5134.66	-5127.88	-6.77715	0.184502	0.186635	0.0133838	0.244411	0.260686	0.110383	0.308016	0.20113	0.200422	0.290433	0.844997	0.010861	2.81842
1050	-5125.63	-5115.92	-9.71381	0.181125	0.176865	0.0131389	0.219094	0.301413	0.108363	0.308016	0.20113	0.200422	0.290433	0.844997	0.00441303	3.11209
1060	-5123.19	-5113.55	-9.63459	0.186178	0.181799	0.0196834	0.191132	0.309821	0.111386	0.304476	0.210311	0.198118	0.287095	0.844997	0.00146405	3.10417
1070	-5126.26	-5116.65	-9.60519	0.126385	0.221387	0.020336	0.192905	0.323909	0.115079	0.304476	0.210311	0.198118	0.287095	0.844997	0.0302765	3.10123
1080	-5122.19	-5110.46	-11.7336	0.124187	0.217535	0.0199822	0.189548	0.319772	0.128976	0.304476	0.210311	0.198118	0.287095	0.844997	0.000567097	3.31407
1090	-5117.38	-5108.76	-8.62564	0.132438	0.211993	0.0213099	0.155694	0.341019	0.137546	0.304476	0.210311	0.198118	0.287095	0.844997	0.00152836	3.00327
1100	-5123.96	-5114.34	-9.61574	0.151321	0.242219	0.0243483	0.198955	0.225999	0.157157	0.304476	0.210311	0.198118	0.287095	0.953546	0.00980406	3.10228
1110	-5114.16	-5110.71	-3.45649	0.158594	0.243222	0.0244491	0.168383	0.247544	0.157808	0.309871	0.20868	0.196581	0.284868	1.0461	0.00980406	2.48636
1120	-5111.92	-5108.8	-3.12476	0.168143	0.232208	0.023342	0.160759	0.264887	0.150662	0.313597	0.199165	0.198945	0.288293	1.07258	0.00342406	2.45318
1130	-5112.44	-5111.18	-1.26125	0.167131	0.236829	0.0232015	0.159791	0.263293	0.149755	0.313597	0.199165	0.198945	0.288293	1.07258	0.0105999	2.26683
1140	-5109.56	-5108.02	-1.53366	0.160163	0.226956	0.0222342	0.194818	0.252316	0.143512	0.302888	0.202272	0.202049	0.292791	1.07258	0.0109536	2.29407
1150	-5110.8	-5109.54	-1.25814	0.160163	0.226956	0.0222342	0.194818	0.252316	0.143512	0.29871	0.213276	0.199262	0.288752	1.0899	0.00584785	2.26652
1160	-5115.71	-5112.89	-2.81794	0.162859	0.246636	0.0241622	0.145209	0.30748	0.113654	0.306294	0.218691	0.20828	0.266735	1.0899	0.00256211	2.4225
1170	-5116.42	-5113.38	-3.04536	0.160123	0.242492	0.0225314	0.160796	0.302314	0.111745	0.302804	0.216199	0.205906	0.275091	1.0899	0.00216294	2.44524
1180	-5113.32	-5111.46	-1.85788	0.149793	0.244345	0.0228511	0.163077	0.306603	0.11333	0.302804	0.216199	0.205906	0.275091	1.0899	0.00944095	2.3265
1190	-5119.22	-5115.65	-3.5699	0.15958	0.189742	0.024344	0.178966	0.326634	0.120734	0.306161	0.218596	0.197102	0.278141	1.07641	0.00211712	2.4977
1200	-5115.77	-5112.14	-3.63641	0.163191	0.190291	0.0183732	0.179483	0.327578	0.121083	0.306161	0.218596	0.197102	0.278141	1.07641	0.00612327	2.50435
1210	-5122.54	-5121.67	-0.870719	0.183881	0.176044	0.0307544	0.189057	0.303052	0.117212	0.306161	0.218596	0.197102	0.278141	1.07641	0.00570162	2.22778
1220	-5111.15	-5109.99	-1.16373	0.1646	0.232433	0.0280144	0.191939	0.271275	0.11174	0.305704	0.21827	0.196808	0.279218	1.07641	0.000564345	2.25708
1230	-5110.59	-5109.57	-1.01829	0.148174	0.220845	0.0266177	0.182369	0.25775	0.164244	0.305704	0.21827	0.196808	0.279218	1.07641	0.00193305	2.24254
1240	-5113.97	-5113.35	-0.624594	0.156551	0.23333	0.0213455	0.142921	0.272322	0.173529	0.305042	0.217797	0.196382	0.280779	1.15578	0.000560894	2.20317
1250	-5119.95	-5119.43	-0.516968	0.14488	0.211364	0.021519	0.207095	0.274536	0.140606	0.305042	0.217797	0.196382	0.280779	1.15578	0.00866795	2.1924
1260	-5118.62	-5118.97	0.350713	0.14488	0.211364	0.021519	0.207095	0.274536	0.140606	0.305042	0.217797	0.196382	0.280779	1.15578	0.0134435	2.10564
1270	-5125.92	-5124.94	-0.984056	0.144894	0.184576	0.0215212	0.207116	0.301273	0.14062	0.305042	0.217797	0.196382	0.280779	1.15578	0.00105175	2.23911
1280	-5126.78	-5124.4	-2.37959	0.151215	0.192627	0.0224599	0.212863	0.314414	0.106421	0.305042	0.217797	0.196382	0.280779	1.15578	0.0344718	2.37867
1290	-5121.14	-5117.43	-3.71114	0.143348	0.254615	0.0212915	0.134015	0.298057	0.148674	0.305042	0.217797	0.196382	0.280779	1.20086	0.00139991	2.51182
1300	-5118.05	-5119.84	1.79015	0.143348	0.254615	0.0212915	0.134015	0.298057	0.148674	0.305042	0.217797	0.196382	0.280779	1.20086	0.00114247	1.96169
1310	-5118.69	-5117.09	-1.59675	0.146904	0.260932	0.0218197	0.137339	0.305452	0.127552	0.303011	0.216347	0.195074	0.285568	1.20086	0.0152691	2.30038
1320	-5115.63	-5112.3	-3.33301	0.15525	0.275756	0.0230593	0.145142	0.265995	0.134799	0.303011	0.216347	0.195074	0.285568	1.04793	0.00363738	2.47401
1330	-5113.89	-5111.46	-2.43283	0.15525	0.275756	0.0230593	0.145142	0.265995	0.134799	0.306593	0.215235	0.194072	0.284101	1.01077	0.00997568	2.38399
1340	-5114.37	-5111.97	-2.4013	0.176065	0.240303	0.0227087	0.142935	0.285239	0.132749	0.306593	0.215235	0.194072	0.284101	1.01077	0.00359061	2.38084
1350	-5119.38	-5116.47	-2.91278	0.16855	0.230045	0.0217394	0.179519	0.273064	0.127083	0.306593	0.215235	0.194072	0.284101	1.16545	0.0106281	2.43199
1360	-5121.59	-5122.45	0.854651	0.171832	0.234525	0.0221627	0.183015	0.278381	0.110086	0.321144	0.210718	0.189999	0.278139	1.16545	5.17189e-05	2.05524
1370	-5115.82	-5116.5	0.681187	0.164102	0.223975	0.0211657	0.174782	0.265859	0.150116	0.316864	0.212047	0.191197	0.279892	1.16545	0.000469973	2.07259
1380	-5111.2	-5112.62	1.41443	0.162488	0.222267	0.0207785	0.171585	0.260995	0.161887	0.300153	0.217234	0.195874	0.286739	1.21585	0.00995914	1.99926
1390	-5111.64	-5112.81	1.17795	0.152714	0.208897	0.0370103	0.203936	0.245295	0.152148	0.321438	0.208526	0.188022	0.282014	1.21585	0.00244849	2.02291
1400	-5112.66	-5113.43	0.771601	0.154312	0.211082	0.0373976	0.161984	0.281484	0.15374	0.321438	0.208526	0.188022	0.282014	1.21585	0.00127431	2.06355
1410	-5120.86	-5120.83	-0.0297122	0.178324	0.243928	0.0432169	0.163614	0.254746	0.116172	0.321969	0.20887	0.186682	0.28248	1.34098	0.00369375	2.14368
1420	-5124.39	-5126.09	1.6989	0.142259	0.275006	0.0487229	0.184459	0.211432	0.138122	0.321969	0.20887	0.186682	0.28248	1.34098	0.00522196	1.97082
1430	-5126.86	-5127.22	0.354271	0.16874	0.255702	0.0453028	0.172841	0.228989	0.128426	0.322816	0.206789	0.187173	0.283223	1.34098	0.00614199	2.10528
1440	-5113.72	-5114.74	1.01339	0.128381	0.26135	0.0463035	0.176658	0.240432	0.146876	0.322816	0.206789	0.187173	0.283223	1.14054	0.0121184	2.03937
1450	-5121.1	-5119.56	-1.5384	0.12515	0.249951	0.0451381	0.20446	0.232123	0.143179	0.323788	0.207412	0.184725	0.284076	1.14054	0.00140028	2.29455
1460	-5114.15	-5113.89	-0.256104	0.14204	0.210442	0.0509166	0.210398	0.238865	0.147338	0.323106	0.209082	0.184335	0.283477	1.14054	0.00318567	2.16632
1470	-5117.27	-5117.74	0.472869	0.122568	0.236255	0.0439364	0.233781	0.200266	0.163195	0.316059	0.204522	0.202124	0.277295	1.11402	0.000854383	2.09342
1480	-5121.35	-5118.31	-3.03928	0.16106	0.228492	0.0424928	0.216437	0.193686	0.157833	0.304593	0.197103	0.198042	0.300262	1.11402	0.0133563	2.44464
1490	-5112.71	-5112.59	-0.12286	0.2019	0.220703	0.0309421	0.195983	0.193109	0.157363	0.301909	0.204177	0.196297	0.297617	1.11402	0.00775055	2.15299
1500	-5114.65	-5114.25	-0.397877	0.155879	0.197197	0.0501354	0.17511	0.281076	0.140603	0.30045	0.204604	0.196707	0.298239	1.11402	0.00594176	2.1805
1510	-5114.62	-5112.63	-1.99068	0.155418	0.196614	0.0529466	0.174591	0.280244	0.140187	0.310393	0.193764	0.204852	0.290991	1.11402	0.00474836	2.33978
1520	-5119.44	-5116.34	-3.10024	0.18796	0.201593	0.0110193	0.179013	0.326087	0.0943282	0.310393	0.193764	0.204852	0.290991	1.11402	0.00474836	2.45073
1530	-5115.86	-5113.58	-2.28124	0.185296	0.187459	0.0324549	0.208235	0.256334	0.130221	0.306027	0.205107	0.20197	0.286897	1.11402	0.0138622	2.36883
1540	-5125.99	-5123	-2.98681	0.209478	0.237568	0.00648447	0.174005	0.252354	0.120109	0.306027	0.205107	0.20197	0.286897	1.1721	0.0138622	2.43939
1550	-5117.2	-5115.29	-1.90544	0.202483	0.212624	0.00626791	0.188112	0.243926	0.146587	0.306027	0.205107	0.20197	0.286897	1.15685	0.00712805	2.33125
1560	-5111.18	-5109.1	-2.08749	0.203866	0.214076	0.024978	0.163899	0.245593	0.147588	0.309306	0.204137	0.201015	0.285541	1.04933	0.00111093	2.34946
1570	-5124.09	-5119.71	-4.3727	0.160416	0.212192	0.0197879	0.162456	0.289771	0.155377	0.309306	0.204137	0.201015	0.285541	1.04933	0.00674842	2.57798
1580	-5113.58	-5110.23	-3.35084	0.165408	0.194779	0.021551	0.17693	0.258167	0.183165	0.308528	0.203624	0.20051	0.287338	1.04933	0.0104245	2.47579
